platform,token,company_name,sponsor_name,job_count,filings_last_3_years,last_filing_year,match_confidence,match_status,source_url,crawl_id
greenhouse,alku,ALKU,,16,,,,unmatched_sponsor,https://job-boards.greenhouse.io/alku/jobs/6994770?gh_jid=6994770&gh_src=6iy68m8y1us,CC-MAIN-2026-34
greenhouse,alumis,Alumis,,16,,,,unmatched_sponsor,https://job-boards.greenhouse.io/alumis/jobs/4515280008,CC-MAIN-2026-30
greenhouse,amplemarket,Amplemarket,,16,,,,unmatched_sponsor,https://job-boards.greenhouse.io/amplemarket/jobs/4066899101?utm_source=Comcast+Ventures+job+board&utm_medium=getro.com&gh_src=Comcast+Ventures+job+board,CC-MAIN-2026-30
greenhouse,ampsortation,AMP: AI-Powered Sortation for Waste and Recycling,,16,,,,unmatched_sponsor,https://job-boards.greenhouse.io/ampsortation?error=true,CC-MAIN-2026-30
greenhouse,7shifts,7shifts,,15,,,,unmatched_sponsor,https://job-boards.greenhouse.io/7shifts/jobs/5720537004,CC-MAIN-2026-34
greenhouse,action,Action Garage Doors,,15,,,,unmatched_sponsor,https://job-boards.greenhouse.io/action/jobs/4002687009,CC-MAIN-2026-34
greenhouse,airspace,Airspace,,15,,,,unmatched_sponsor,https://job-boards.greenhouse.io/airspace?error=true,CC-MAIN-2026-34
greenhouse,altanaai,Altana,,15,,,,unmatched_sponsor,https://job-boards.greenhouse.io/altanaai/jobs/7765630003?utm_source=AlleyCorp+job+board&utm_medium=getro.com&gh_src=AlleyCorp+job+board,CC-MAIN-2026-34
greenhouse,amarok,AMAROK,,15,,,,unmatched_sponsor,https://job-boards.greenhouse.io/amarok/jobs/4713894004,CC-MAIN-2026-17
greenhouse,10beauty,10Beauty,,14,,,,unmatched_sponsor,https://job-boards.greenhouse.io/10beauty?error=true,CC-MAIN-2026-34
greenhouse,3dayblindsmanagementandsupport,3 Day Blinds (Sales Support),,14,,,,unmatched_sponsor,https://job-boards.greenhouse.io/3dayblindsmanagementandsupport?error=true,CC-MAIN-2026-34
greenhouse,abricareinc,"Abricare, Inc.",,14,,,,unmatched_sponsor,https://job-boards.greenhouse.io/abricareinc?error=true,CC-MAIN-2026-25
greenhouse,absolicsinc,Absolics Inc,,14,,,,unmatched_sponsor,https://job-boards.greenhouse.io/absolicsinc,CC-MAIN-2026-25
greenhouse,akidolabs,Akido,,14,,,,unmatched_sponsor,https://job-boards.greenhouse.io/akidolabs/jobs/4649927006,CC-MAIN-2026-34
greenhouse,alabamatitleloansinc,"Alabama Title Loans, Inc",,14,,,,unmatched_sponsor,https://job-boards.greenhouse.io/alabamatitleloansinc/jobs/8059667,CC-MAIN-2026-34
