platform,token,company_name,sponsor_name,job_count,filings_last_3_years,last_filing_year,match_confidence,match_status,source_url,crawl_id
greenhouse,agencywithin,WITHIN,AGENCY WITHIN LLC,53,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/agencywithin/jobs/4120361007,CC-MAIN-2026-34
greenhouse,66degrees,66degrees,66degrees LLC,33,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/66degrees/jobs/5746817004,CC-MAIN-2026-34
greenhouse,algolia,Algolia,"Algolia , Inc.",30,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/algolia/jobs/5601402004?utm_source=Accel+job+board&utm_medium=getro.com&gh_src=Accel+job+board,CC-MAIN-2026-34
greenhouse,alamarbiosciences,Alamar Biosciences,"Alamar Biosciences, Inc.",27,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/alamarbiosciences/jobs/5997271004,CC-MAIN-2026-34
ashby,astronomer,,"Astronomer, Inc.",21,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/astronomer/01976be2-0e8a-43b3-9c2b-1937ee5eb5b7,CC-MAIN-2026-25
ashby,articul8,,"Articul8, Inc.",20,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/articul8/91b8c1d6-c9a4-4919-b269-eac696306b1d,CC-MAIN-2026-34
ashby,ambient.ai,,"Ambient AI, Inc.",19,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/ambient.ai,CC-MAIN-2026-34
greenhouse,accelerationpartners,Acceleration Partners,"Acceleration Partners, LLC",17,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/accelerationpartners/jobs/7997048,CC-MAIN-2026-34
ashby,artafinance,,Arta Finance Inc.,11,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/artafinance/89a647d8-0b62-4659-85af-5c9397f7a814?utm_source=B+Capital+job+board&utm_medium=getro.com&gh_src=B+Capital+job+board,CC-MAIN-2026-34
greenhouse,accela,Accela,"Accela, Inc.",9,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/accela/jobs/8010423,CC-MAIN-2026-34
greenhouse,acuitymd,AcuityMD,"AcuityMD, Inc.",9,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/acuitymd?error=true,CC-MAIN-2026-34
ashby,billups,,"Billups, LLC",9,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/billups,CC-MAIN-2026-21
greenhouse,alphapublicschools,Alpha Public Schools,Alpha Public Schools Inc.,8,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/alphapublicschools?error=true,CC-MAIN-2026-34
ashby,arcade-ai,,Arcade AI Inc.,7,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/arcade-ai/6e84d184-68f8-49fb-af3c-c4964c68fd21,CC-MAIN-2026-21
ashby,aescape,,Aescape Inc,6,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/aescape/9a658144-ec44-4efd-b226-e74675d59c66/application,CC-MAIN-2026-30
ashby,altimate,,Altimate Inc,6,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/altimate/6ca069d6-6b02-4d0c-bc5a-453a27e9bff8?utm_source=Sierra+Ventures+job+board&utm_medium=getro.com&gh_src=Sierra+Ventures+job+board,CC-MAIN-2026-34
greenhouse,airia,Airia,Airia LLC,5,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/airia/jobs/4411992007?utm_source=Tech+Square+Ventures+job+board&utm_medium=getro.com&gh_src=Tech+Square+Ventures+job+board,CC-MAIN-2026-34
ashby,arcadeai,,Arcade AI Inc.,5,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/arcadeai/1510d374-7d9e-4fd3-8ff2-ea91ab72ed42?utm_source=Garuda+Ventures++job+board&utm_medium=getro.com&gh_src=Garuda+Ventures++job+board,CC-MAIN-2026-34
ashby,atlan,,Atlan Inc,5,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/atlan/8d7a6bd1-1b4d-4049-b42b-089fa359a788,CC-MAIN-2026-25
ashby,Bioscope%20AI,,"Bioscope.ai, Inc.",4,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/Bioscope%20AI,CC-MAIN-2026-21
greenhouse,accesso,accesso,"accesso, LLC",4,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/accesso/jobs/5153387007,CC-MAIN-2026-30
greenhouse,acumen,Acumen,Acumen LLC,3,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/acumen/jobs/8560517002,CC-MAIN-2026-34
ashby,appliedlabs,,"Applied Labs, Inc.",3,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/appliedlabs/efc76cb7-e7a4-4e9e-a381-b15566496357,CC-MAIN-2026-34
ashby,arenanet,,"ArenaNet, LLC",3,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/arenanet/b70f614b-adc7-4019-8bef-f8cb284b8cf1,CC-MAIN-2026-30
ashby,artemisanalytics,,"Artemis Analytics, Inc.",0,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/artemisanalytics/04f756d4-4e35-4156-ad5b-d9b5f02ff5db,CC-MAIN-2026-25
greenhouse,altoslabs,Altos Labs,Altos Labs Inc.,21,1,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/altoslabs/jobs/4326863004,CC-MAIN-2026-34
ashby,andela,,Andela Inc.,18,1,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/andela/48f523b9-24be-4f52-a5c8-cec201b49f79,CC-MAIN-2026-34
greenhouse,aidashinc,"AiDASH, Inc.",AiDash Inc.,6,1,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/aidashinc/jobs/4162786009?utm_source=G2+Venture+Partners+job+board&utm_medium=getro.com&gh_src=G2+Venture+Partners+job+board,CC-MAIN-2026-34
ashby,ava-labs,,Ava Labs Inc,4,1,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/ava-labs/c735a2d2-b1e8-44cc-8924-d41ff4611cf6?utm_source=findweb3.com,CC-MAIN-2026-21
greenhouse,2u,2U,"2U, Inc.",2,1,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/2u/jobs/8624009002,CC-MAIN-2026-34
