-[ RECORD 1 ]------------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-23096-912659
lawfirm_name_business_name     | Kodem Law Firm PLLC
employer_address1              | 25807 Westheimer Pkwy ste 325
employer_address2              | 
employer_city                  | Katy
employer_state                 | TX
employer_postal_code           | 77494
begin_date                     | 5/1/2023
end_date                       | 4/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 4 ]------------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-24365-576372
job_title                      | SOLUTION ARCHITECT
employer_name                  | eTek IT Services Inc
secondary_entity_business_name | (Remote)New Jersey Courts
employer_poc_email             | hr@etekit.com
employer_poc_phone             | 18479690200
employer_poc_first_name        | Archana
employer_poc_last_name         | Tripathi
worksite_address1              | 1779 Wildwood Terrace Trl
worksite_address2              | 
worksite_city                  | Tega Cay
worksite_county                | YORK
lawfirm_name_business_name     | Law Offices of Mary Kennedy LLC
employer_address1              | 830 E Higgins Road
employer_address2              | Suite 102
employer_city                  | Schaumburg
employer_state                 | IL
employer_postal_code           | 60173
begin_date                     | 12/30/2024
end_date                       | 12/3/2026
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 5 ]------------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-25169-109251
job_title                      | Data Analyst
employer_name                  | EZ4 Technologies LLC
secondary_entity_business_name | (Work from Home)
employer_poc_email             | immigration1@ez4tech.com
employer_poc_phone             | 14694286707
employer_poc_first_name        | Nikhila
employer_poc_last_name         | Madupalli
worksite_address1              | 220 Elm St
worksite_address2              | Apt 534
worksite_city                  | Clemsom
worksite_county                | PICKENS
lawfirm_name_business_name     | 
employer_address1              | 3415 Custer Road
employer_address2              | Suite 153
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75023
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-2051
h_1b_dependent                 | Yes
-[ RECORD 6 ]------------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-23172-133659
job_title                      | Salesforce Technical Analyst
employer_name                  | Interglobe IT LLC
secondary_entity_business_name | (Work from Home)
employer_poc_email             | immigration@interglobeit.com
employer_poc_phone             | 19728103136
employer_poc_first_name        | Ranjit
employer_poc_last_name         | Vallapureddy
worksite_address1              | 3205 Gilroy Drive
worksite_address2              | 
worksite_city                  | Indian Land
worksite_county                | LANCASTER
lawfirm_name_business_name     | 
employer_address1              | 955 W John Carpenter Freeway
employer_address2              | Suite 100
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75039
begin_date                     | 6/28/2023
end_date                       | 6/27/2026
total_worker_positions         | 1
soc_code                       | 15-1211.00
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-20048-328077
job_title                      | SOFTWARE DEVELOPER
employer_name                  | LOGICQUE INC
secondary_entity_business_name | 3D SYSTEMS
employer_poc_email             | hr@logicque.com
employer_poc_phone             | 17344045625
employer_poc_first_name        | INDIRA
employer_poc_last_name         | SURESH
worksite_address1              | 333 THREE D SYSTEMS CIR
worksite_address2              | 
worksite_city                  | ROCK HILL
worksite_county                | YORK
lawfirm_name_business_name     | 
employer_address1              | 2200 N Canton Center Road,
employer_address2              | Ste 110
employer_city                  | Canton
employer_state                 | MI
employer_postal_code           | 48187
begin_date                     | 2/17/2020
end_date                       | 2/16/2023
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-22006-813863
job_title                      | SENIOR ORACLE SUPPLYCHAIN SYSTEMS ANALYST
employer_name                  | AVANSA IT SOLUTIONS LLC
secondary_entity_business_name | 3D SYSTEMS INC
employer_poc_email             | HR@AVANSAIT.COM
employer_poc_phone             | 17322302523
employer_poc_first_name        | RANJITA
employer_poc_last_name         | KASUKURTHI
worksite_address1              | 333 THREE D SYSTEMS CIR.
worksite_address2              | 
worksite_city                  | ROCK HILL
worksite_county                | YORK
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC
employer_address1              | 2525 US 130
employer_address2              | BUILDING C, SUITE 1A
employer_city                  | CRANBURY
employer_state                 | NJ
employer_postal_code           | 08512
begin_date                     | 1/17/2022
end_date                       | 1/16/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-22164-275053
job_title                      | Senior Test Lead
employer_name                  | Birlasoft Solutions Inc
secondary_entity_business_name | 3D Systems
employer_poc_email             | subash.limbu@birlasoft.com
employer_poc_phone             | 17323098990
employer_poc_first_name        | John
employer_poc_last_name         | Bahadur
worksite_address1              | 333 Three D Systems Circle
worksite_address2              | 
worksite_city                  | Rockhill
worksite_county                | YORK
lawfirm_name_business_name     | Goel & Anderson LLC
employer_address1              | 399 Thornall Street
employer_address2              | 8th Floor
employer_city                  | Edison
employer_state                 | NJ
employer_postal_code           | 08837
begin_date                     | 10/1/2022
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1121.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-23049-785344
job_title                      | Senior Manager - Package Implementation
employer_name                  | LTIMINDTREE LIMITED
secondary_entity_business_name | 3D Systems
employer_poc_email             | Elena.kuznetsova@lntinfotech.com
employer_poc_phone             | 12012708468
employer_poc_first_name        | Elena
employer_poc_last_name         | Kuznetsova
worksite_address1              | 333 Three D Systems Cir
worksite_address2              | 
worksite_city                  | Rock Hill
worksite_county                | YORK
lawfirm_name_business_name     | Usilaw Inc
employer_address1              | 2035 Lincoln Highway, Edison Square West
employer_address2              | Suite 3000
employer_city                  | Edison
employer_state                 | NJ
employer_postal_code           | 08817
begin_date                     | 2/17/2023
end_date                       | 2/16/2026
total_worker_positions         | 1
soc_code                       | 15-1211.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-24018-648188
job_title                      | Computer Systems Analysts
employer_name                  | LTIMINDTREE Limited
secondary_entity_business_name | 3D Systems
employer_poc_email             | Ran@lntinfotech.com
employer_poc_phone             | 12012708468
employer_poc_first_name        | Elena
employer_poc_last_name         | Kuznetsova
worksite_address1              | 333 Three D Systems Circle,
worksite_address2              | 
worksite_city                  | Columbia
worksite_county                | YORK
lawfirm_name_business_name     | 
employer_address1              | 25 INDEPENDENCE BLVD,STE. 401
employer_address2              | 
employer_city                  | WARREN
employer_state                 | NJ
employer_postal_code           | 07059
begin_date                     | 2/1/2024
end_date                       | 1/31/2027
total_worker_positions         | 1
soc_code                       | 15-1211.00
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-24051-730959
job_title                      | Computer Systems Analysts
employer_name                  | LTIMINDTREE Limited
secondary_entity_business_name | 3D Systems
employer_poc_email             | Ran@lntinfotech.com
employer_poc_phone             | 12012708468
employer_poc_first_name        | Elena
employer_poc_last_name         | Kuznetsova
worksite_address1              | 333 Three D Systems Circle, , Rock Hill SC ,
worksite_address2              | 
worksite_city                  | Rock Hill
worksite_county                | YORK
lawfirm_name_business_name     | 
employer_address1              | 25 INDEPENDENCE BLVD,STE. 401
employer_address2              | 
employer_city                  | WARREN
employer_state                 | NJ
employer_postal_code           | 07059
begin_date                     | 3/1/2024
end_date                       | 2/28/2027
total_worker_positions         | 1
soc_code                       | 15-1211.00
h_1b_dependent                 | Yes
-[ RECORD 13 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-24123-948366
job_title                      | Computer Systems Engineers/Architects
employer_name                  | LTIMindtree Limited
secondary_entity_business_name | 3D Systems
employer_poc_email             | RAN@ltimindtree.com
employer_poc_phone             | 12012708468
employer_poc_first_name        | Elena
employer_poc_last_name         | Kuznetsova
worksite_address1              | 333 Three D Systems Circle,
worksite_address2              | 
worksite_city                  | Rock Hill
worksite_county                | YORK
lawfirm_name_business_name     | 
employer_address1              | 25 Independence Blvd,
employer_address2              | Suite 401
employer_city                  | Warren
employer_state                 | NJ
employer_postal_code           | 07059
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 14 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-21278-625971
job_title                      | Software Developer, Applications
employer_name                  | VED Software Services Inc
secondary_entity_business_name | 3D Systems
employer_poc_email             | venkata@vedsoft.com
employer_poc_phone             | 12488517400
employer_poc_first_name        | Venkatachalam
employer_poc_last_name         | Alampalam
worksite_address1              | 333 Three D Systems Cir
worksite_address2              | 
worksite_city                  | Rock Hill
worksite_county                | YORK
lawfirm_name_business_name     | 
employer_address1              | 37811 West 12 Mile Road
employer_address2              | Ste 201
employer_city                  | Farmington Hills
employer_state                 | MI
employer_postal_code           | 48331
begin_date                     | 10/11/2021
end_date                       | 10/10/2024
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-23280-417070
job_title                      | SOFTWARE DEVELOPER
employer_name                  | GARUDA CONSULTANTS LLC
secondary_entity_business_name | AASHI TECH INC
employer_poc_email             | IMMI@GARUDACONSULTANT.COM
employer_poc_phone             | 18624203101
employer_poc_first_name        | NINO PINEDA
employer_poc_last_name         | RICARDO CESAR
worksite_address1              | 458 OLD CHEROKEE ROAD (PETITIONER OFFICE)
worksite_address2              | SUITE 100
worksite_city                  | LEXINGTON
worksite_county                | LEXINGTON
lawfirm_name_business_name     | 
employer_address1              | 458 OLD CHEROKEE ROAD
employer_address2              | SUITE 100
employer_city                  | LEXINGTON
employer_state                 | SC
employer_postal_code           | 29072
begin_date                     | 10/9/2023
end_date                       | 10/8/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 16 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-23280-417025
job_title                      | SYSTEMS ADMINISTRATOR
employer_name                  | GARUDA CONSULTANTS LLC
secondary_entity_business_name | AASHI TECH INC
employer_poc_email             | IMMI@GARUDACONSULTANT.COM
employer_poc_phone             | 18624203101
employer_poc_first_name        | NINO PINEDA
employer_poc_last_name         | RICARDO CESAR
worksite_address1              | 458 OLD CHEROKEE ROAD (PETITIONER OFFICE)
worksite_address2              | SUITE 100
worksite_city                  | LEXINGTON
worksite_county                | LEXINGTON
lawfirm_name_business_name     | 
employer_address1              | 458 OLD CHEROKEE ROAD
employer_address2              | SUITE 100
employer_city                  | LEXINGTON
employer_state                 | SC
employer_postal_code           | 29072
begin_date                     | 10/9/2023
end_date                       | 10/8/2026
total_worker_positions         | 1
soc_code                       | 15-1244.00
h_1b_dependent                 | No
-[ RECORD 17 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-23280-417028
job_title                      | SOFTWARE DEVELOPER
employer_name                  | GARUDA CONSULTANTS LLC
secondary_entity_business_name | AASHI TECH INC
employer_poc_email             | IMMI@GARUDACONSULTANT.COM
employer_poc_phone             | 18624203101
employer_poc_first_name        | NINO PINEDA
employer_poc_last_name         | RICARDO CESAR
worksite_address1              | 458 OLD CHEROKEE ROAD (PETITIONER OFFICE)
worksite_address2              | SUITE 100
worksite_city                  | LEXINGTON
worksite_county                | LEXINGTON
lawfirm_name_business_name     | 
employer_address1              | 458 OLD CHEROKEE ROAD
employer_address2              | SUITE 100
employer_city                  | LEXINGTON
employer_state                 | SC
employer_postal_code           | 29072
begin_date                     | 10/9/2023
end_date                       | 10/8/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 18 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-23280-417072
job_title                      | SYSTEMS ADMINISTRATOR
employer_name                  | GARUDA CONSULTANTS LLC
secondary_entity_business_name | AASHI TECH INC
employer_poc_email             | IMMI@GARUDACONSULTANT.COM
employer_poc_phone             | 18624203101
employer_poc_first_name        | NINO PINEDA
employer_poc_last_name         | RICARDO CESAR
worksite_address1              | 458 OLD CHEROKEE ROAD (PETITIONER OFFICE)
worksite_address2              | SUITE 100
worksite_city                  | LEXINGTON
worksite_county                | LEXINGTON
lawfirm_name_business_name     | 
employer_address1              | 458 OLD CHEROKEE ROAD
employer_address2              | SUITE 100
employer_city                  | LEXINGTON
employer_state                 | SC
employer_postal_code           | 29072
begin_date                     | 10/9/2023
end_date                       | 10/8/2026
total_worker_positions         | 1
soc_code                       | 15-1244.00
h_1b_dependent                 | No
-[ RECORD 19 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-24358-567485
job_title                      | ELECTRICAL ENGINEER LEAD
employer_name                  | INTELLECTT INC
secondary_entity_business_name | ABB INC
employer_poc_email             | HR@INTELLECTT.COM
employer_poc_phone             | 17324126999
employer_poc_first_name        | SANGEETA
employer_poc_last_name         | TRIVEDI
worksite_address1              | 2300 MECHANICSVILLE ROAD
worksite_address2              | 
worksite_city                  | FLORENCE
worksite_county                | FLORENCE
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 517 ROUTE 1 S.
employer_address2              | SUITE 1115
employer_city                  | ISELIN
employer_state                 | NJ
employer_postal_code           | 08830
begin_date                     | 1/2/2025
end_date                       | 1/1/2028
total_worker_positions         | 1
soc_code                       | 17-2071
h_1b_dependent                 | Yes
-[ RECORD 20 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-25167-094776
job_title                      | Industrial Engineer
employer_name                  | L&T Technology Services Limited
secondary_entity_business_name | ABB Inc
employer_poc_email             | pramod.shenoy@ltts.com
employer_poc_phone             | 17322484971
employer_poc_first_name        | Pramod
employer_poc_last_name         | Shenoy
worksite_address1              | 2300 Mechanicsville Road
worksite_address2              | 
worksite_city                  | Florence
worksite_county                | FLORENCE
lawfirm_name_business_name     | Fakhoury Global Immigration, USA PC
employer_address1              | 2035 Lincoln Highway, Edison Square West
employer_address2              | Suite 3002
employer_city                  | Edison
employer_state                 | NJ
employer_postal_code           | 08817
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 17-2112
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-22025-852942
job_title                      | SOFTWARE DEVELOPER
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | ACCESSONE MEDCARD
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | RAKESH
employer_poc_last_name         | SHAH
worksite_address1              | 360 KINGSLEY PARK DR
worksite_address2              | 
worksite_city                  | FORT MILL
worksite_county                | YORK
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 1/25/2022
end_date                       | 1/24/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 22 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-22028-862719
job_title                      | Software Developer
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | ACCESSONE MEDCARD
employer_poc_email             | immigration@compunnel.com
employer_poc_phone             | 16096069010
employer_poc_first_name        | Steve
employer_poc_last_name         | Monteleone
worksite_address1              | 360 KINGSLEY PARK DR
worksite_address2              | 
worksite_city                  | FORT MILL
worksite_county                | YORK
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 1/28/2022
end_date                       | 1/27/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-21344-757250
job_title                      | SOFTWARE DEVELOPER
employer_name                  | IPOLARITY LLC
secondary_entity_business_name | ADVANCE AMERICA
employer_poc_email             | immigration@ipolarityllc.com
employer_poc_phone             | 17326405254
employer_poc_first_name        | DIVYA
employer_poc_last_name         | RANA
worksite_address1              | 135 NORTH CHURCH STREET
worksite_address2              | 
worksite_city                  | SPARTANBURG
worksite_county                | SPARTANBURG
lawfirm_name_business_name     | 
employer_address1              | 200 CENTENNIAL AVENUE
employer_address2              | STE 204
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 5/19/2022
end_date                       | 5/18/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 24 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-25128-953018
job_title                      | MES Application Engineer
employer_name                  | ITC INFOTECH (USA) INC
secondary_entity_business_name | AESC Florence LLC
employer_poc_email             | us.immigration@itcinfotech.com
employer_poc_phone             | 18482789125
employer_poc_first_name        | Rajesh
employer_poc_last_name         | Srivastava
worksite_address1              | 186 Dunbarton Drive
worksite_address2              | 
worksite_city                  | Florence
worksite_county                | FLORENCE
lawfirm_name_business_name     | Law Offices of Harvey Shapiro
employer_address1              | 12 ROUTE 17 NORTH
employer_address2              | SUITE 303
employer_city                  | PARAMUS
employer_state                 | NJ
employer_postal_code           | 07652
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 25 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-25128-952933
job_title                      | MES Application Engineer
employer_name                  | ITC INFOTECH (USA) INC
secondary_entity_business_name | AESC Florence LLC
employer_poc_email             | us.immigration@itcinfotech.com
employer_poc_phone             | 18482789125
employer_poc_first_name        | Rajesh
employer_poc_last_name         | Srivastava
worksite_address1              | 186 Dunbarton Drive
worksite_address2              | 
worksite_city                  | Florence
worksite_county                | FLORENCE
lawfirm_name_business_name     | Law Offices of Harvey Shapiro
employer_address1              | 12 ROUTE 17 NORTH
employer_address2              | SUITE 303
employer_city                  | PARAMUS
employer_state                 | NJ
employer_postal_code           | 07652
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 26 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-25128-953189
job_title                      | MES Integration Engineer
employer_name                  | ITC INFOTECH (USA) INC
secondary_entity_business_name | AESC Florence LLC
employer_poc_email             | us.immigration@itcinfotech.com
employer_poc_phone             | 18482789125
employer_poc_first_name        | Rajesh
employer_poc_last_name         | Srivastava
worksite_address1              | 186 Dunbarton Drive
worksite_address2              | 
worksite_city                  | Florence
worksite_county                | FLORENCE
lawfirm_name_business_name     | Law Offices of Harvey Shapiro
employer_address1              | 12 ROUTE 17 NORTH
employer_address2              | SUITE 303
employer_city                  | PARAMUS
employer_state                 | NJ
employer_postal_code           | 07652
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-25128-953127
job_title                      | MES Integration Engineer
employer_name                  | ITC INFOTECH (USA) INC
secondary_entity_business_name | AESC Florence LLC
employer_poc_email             | us.immigration@itcinfotech.com
employer_poc_phone             | 18482789125
employer_poc_first_name        | Rajesh
employer_poc_last_name         | Srivastava
worksite_address1              | 186 Dunbarton Drive
worksite_address2              | 
worksite_city                  | Florence
worksite_county                | FLORENCE
lawfirm_name_business_name     | Law Offices of Harvey Shapiro
employer_address1              | 12 ROUTE 17 NORTH
employer_address2              | SUITE 303
employer_city                  | PARAMUS
employer_state                 | NJ
employer_postal_code           | 07652
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 28 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-25128-953280
job_title                      | MES Application Engineer
employer_name                  | ITC INFOTECH (USA) INC
secondary_entity_business_name | AESC Florence LLC
employer_poc_email             | us.immigration@itcinfotech.com
employer_poc_phone             | 18482789125
employer_poc_first_name        | Rajesh
employer_poc_last_name         | Srivastava
worksite_address1              | 186 Dunbarton Drive
worksite_address2              | 
worksite_city                  | Florence
worksite_county                | FLORENCE
lawfirm_name_business_name     | Law Offices of Harvey Shapiro
employer_address1              | 12 ROUTE 17 NORTH
employer_address2              | SUITE 303
employer_city                  | PARAMUS
employer_state                 | NJ
employer_postal_code           | 07652
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 29 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-25128-953350
job_title                      | MES Integration Engineer
employer_name                  | ITC INFOTECH (USA) INC
secondary_entity_business_name | AESC Florence LLC
employer_poc_email             | us.immigration@itcinfotech.com
employer_poc_phone             | 18482789125
employer_poc_first_name        | Rajesh
employer_poc_last_name         | Srivastava
worksite_address1              | 186 Dunbarton Drive
worksite_address2              | 
worksite_city                  | Florence
worksite_county                | FLORENCE
lawfirm_name_business_name     | Law Offices of Harvey Shapiro
employer_address1              | 12 ROUTE 17 NORTH
employer_address2              | SUITE 303
employer_city                  | PARAMUS
employer_state                 | NJ
employer_postal_code           | 07652
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 30 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-23048-784178
job_title                      | Test Engineer
employer_name                  | Mphasis Corporation
secondary_entity_business_name | AFLAC
employer_poc_email             | shuchita.mirwani@mphasis.com
employer_poc_phone             | 12126866655
employer_poc_first_name        | Shuchita / Soumya
employer_poc_last_name         | Mirwani / Rama Moorthy
worksite_address1              | 1600 Williams St.
worksite_address2              | 
worksite_city                  | Columbia
worksite_county                | RICHLAND
lawfirm_name_business_name     | Bedi & Martinez, Esqs.
employer_address1              | 41 Madison Avenue
employer_address2              | 35th Floor
employer_city                  | New York
employer_state                 | NY
employer_postal_code           | 10010
begin_date                     | 2/18/2023
end_date                       | 1/30/2026
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 31 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-23027-733215
job_title                      | Test Engineer
employer_name                  | Mphasis Corporation
secondary_entity_business_name | AFLAC
employer_poc_email             | shuchita.mirwani@mphasis.com
employer_poc_phone             | 12126866655
employer_poc_first_name        | Shuchita / Soumya
employer_poc_last_name         | Mirwani / Rama Moorthy
worksite_address1              | 1600 Williams St.
worksite_address2              | 
worksite_city                  | Columbia
worksite_county                | RICHLAND
lawfirm_name_business_name     | Bedi & Martinez, Esqs.
employer_address1              | 41 Madison Avenue
employer_address2              | 35th Floor
employer_city                  | New York
employer_state                 | NY
employer_postal_code           | 10010
begin_date                     | 1/31/2023
end_date                       | 1/30/2026
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 32 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-24114-917479
job_title                      | SOFTWARE ENGINEER
employer_name                  | TMS LLC
secondary_entity_business_name | AGFIRST BANK
employer_poc_email             | SHAILESH@LINKTMS.COM
employer_poc_phone             | 12017273551
employer_poc_first_name        | SHAILESH
employer_poc_last_name         | CHANDEL
worksite_address1              | 1901 MAIN STREET
worksite_address2              | 
worksite_city                  | COLUMBIA
worksite_county                | RICHLAND
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 8 CAMPUS DR.
employer_address2              | SUITE 105
employer_city                  | PARSIPPANY
employer_state                 | NJ
employer_postal_code           | 07054
begin_date                     | 5/1/2024
end_date                       | 4/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 33 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-22007-815355
job_title                      | Product Owner
employer_name                  | AGFIRST FARM CREDIT BANK
secondary_entity_business_name | AGFIRST FARM CREDIT BANK
employer_poc_email             | OScott@AgFirst.com
employer_poc_phone             | 18037995000
employer_poc_first_name        | Jeffery
employer_poc_last_name         | Payne
worksite_address1              | 1901 Main St.
worksite_address2              | 
worksite_city                  | COLUMBIA
worksite_county                | RICHLAND
lawfirm_name_business_name     | Ogletree Deakins Law Firm
employer_address1              | 1901 MAIN ST.
employer_address2              | 
employer_city                  | COLUMBIA
employer_state                 | SC
employer_postal_code           | 29201
begin_date                     | 4/26/2022
end_date                       | 4/25/2025
total_worker_positions         | 1
soc_code                       | 13-1111.00
h_1b_dependent                 | No
-[ RECORD 34 ]-----------------+-----------------------------------------------------------------------------------------------
case_number                    | I-200-21301-673011
job_title                      | SOFTWARE DEVELOPER
employer_name                  | AR SOLUTIONS INC
secondary_entity_business_name | AGFIRST FARM CREDIT BANK
employer_poc_email             | HR@ARSOLINC.COM
employer_poc_phone             | 13027299040
employer_poc_first_name        | SRINIVAS
employer_poc_last_name         | CHITTURI
worksite_address1              | 1901 MAIN STREET
worksite_address2              | 
worksite_city                  | COLUMBIA
