-[ RECORD 1 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-22287-531576
lawfirm_name_business_name     | Kodem Law Firm PLLC
employer_address1              | 2603 Camino Ramon
employer_address2              | STE 200
employer_city                  | San Ramon
employer_state                 | CA
employer_postal_code           | 94583
begin_date                     | 12/5/2022
end_date                       | 12/4/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 5 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-24184-167261
job_title                      | Technical Delivery Manager
employer_name                  | SRI TECH SOLUTIONS INC
secondary_entity_business_name | (Remote)Dell Technologies
employer_poc_email             | immigration@sritechsolutions.com
employer_poc_phone             | 18134236501
employer_poc_first_name        | Prathibha
employer_poc_last_name         | Damera
worksite_address1              | 21 Eynon Ct
worksite_address2              | 
worksite_city                  | Hockessin
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | Kodem Law Firm PLLC
employer_address1              | 15310 Amberly Dr
employer_address2              | STE 200
employer_city                  | Tampa
employer_state                 | FL
employer_postal_code           | 33647
begin_date                     | 7/8/2024
end_date                       | 7/7/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 6 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-24145-035968
job_title                      | ServiceNow Specialist
employer_name                  | Hector Systems Inc
secondary_entity_business_name | (Work from Home)
employer_poc_email             | immigration@hectorsystems.com
employer_poc_phone             | 14435189358
employer_poc_first_name        | Sreelatha
employer_poc_last_name         | Bompalli
worksite_address1              | 2405 Society Dr
worksite_address2              | 
worksite_city                  | Claymont
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 1303 W Walnut Hill Ln
employer_address2              | Suite 303
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 6/3/2024
end_date                       | 6/2/2027
total_worker_positions         | 1
soc_code                       | 13-1161.00
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-24152-055172
job_title                      | ServiceNow CMDB Programmer
employer_name                  | Hector Systems Inc
secondary_entity_business_name | (Work from Home)
employer_poc_email             | immigration@hectorsystems.com
employer_poc_phone             | 14435189358
employer_poc_first_name        | Sreelatha
employer_poc_last_name         | Bompalli
worksite_address1              | 2405 Society Dr
worksite_address2              | 
worksite_city                  | Claymont
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 1303 W Walnut Hill Ln
employer_address2              | Suite 303
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 6/7/2024
end_date                       | 6/6/2027
total_worker_positions         | 1
soc_code                       | 15-1251.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-24152-055166
job_title                      | ServiceNow CMDB Programmer
employer_name                  | Hector Systems Inc
secondary_entity_business_name | (Work from Home)
employer_poc_email             | immigration@hectorsystems.com
employer_poc_phone             | 14435189358
employer_poc_first_name        | Sreelatha
employer_poc_last_name         | Bompalli
worksite_address1              | 2405 Society Dr
worksite_address2              | 
worksite_city                  | Claymont
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 1303 W Walnut Hill Ln
employer_address2              | Suite 303
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 6/7/2024
end_date                       | 6/6/2027
total_worker_positions         | 1
soc_code                       | 15-1251.00
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-24171-128431
job_title                      | Associate Architect - QE
employer_name                  | ValueLabs Inc
secondary_entity_business_name | AAA Club Alliance Inc
employer_poc_email             | dharmendra.velivela@valuelabs.com
employer_poc_phone             | 17702912012
employer_poc_first_name        | Dharmendra
employer_poc_last_name         | Velivela
worksite_address1              | 1 River Street
worksite_address2              | 
worksite_city                  | Wilmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | Fragomen, Del Rey, Bernsen & Loewy, LLP
employer_address1              | 200 South Wacker Drive
employer_address2              | Suite 3254
employer_city                  | Chicago
employer_state                 | IL
employer_postal_code           | 60606
begin_date                     | 7/15/2024
end_date                       | 7/14/2027
total_worker_positions         | 1
soc_code                       | 15-1299.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23171-128505
job_title                      | AVP-Global Delivery
employer_name                  | ValueLabs Inc
secondary_entity_business_name | AAA Club Alliance Inc
employer_poc_email             | dharmendra.velivela@valuelabs.com
employer_poc_phone             | 17622176541
employer_poc_first_name        | Dharmendra
employer_poc_last_name         | Velivela
worksite_address1              | One River Place
worksite_address2              | 
worksite_city                  | Wilmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | Fragomen, Del Rey, Bernsen & Loewy, LLP
employer_address1              | 3235 Satellite Boulevard, Building 400
employer_address2              | Suite 300
employer_city                  | Duluth
employer_state                 | GA
employer_postal_code           | 30096
begin_date                     | 10/1/2023
end_date                       | 9/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-24212-230564
job_title                      | SOFTWARE DEVELOPER
employer_name                  | PREMIER IT SOLUTIONS LLC
secondary_entity_business_name | ACCENTURE FEDERAL SERVICES
employer_poc_email             | HR@PREMIERITSOLUTIONS.COM
employer_poc_phone             | 19722314747
employer_poc_first_name        | KRUTIKA
employer_poc_last_name         | AMIN
worksite_address1              | 112 ROGER CHAFFEE SQUARE
worksite_address2              | 
worksite_city                  | BEAR
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 801 E CAMPBELL ROAD
employer_address2              | SUITE 270
employer_city                  | RICHARDSON
employer_state                 | TX
employer_postal_code           | 75081
begin_date                     | 8/5/2024
end_date                       | 8/4/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22137-181090
job_title                      | Information Security Compliance Manager
employer_name                  | QRC ASSURANCE AND SOLUTIONS INC
secondary_entity_business_name | ADAMHCM
employer_poc_email             | vamsikrishna.m@qrcsolutionz.com
employer_poc_phone             | 13022080187
employer_poc_first_name        | VAMSI KRISHNA
employer_poc_last_name         | MARAMGANTI
worksite_address1              | 1000 N WEST ST
worksite_address2              | STE 1200
worksite_city                  | WILMINGTON
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | ray law international pc
employer_address1              | 1000 N WEST ST
employer_address2              | STE 1200
employer_city                  | WILMINGTON
employer_state                 | DE
employer_postal_code           | 19801
begin_date                     | 10/1/2022
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1122.00
h_1b_dependent                 | No
-[ RECORD 13 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-24225-262319
job_title                      | PROJECT MANAGER
employer_name                  | ARDOR IT SYSTEMS LLC
secondary_entity_business_name | ADT SECURITY (REMOTELY)
employer_poc_email             | HR@ARDORITSYSTEMS.COM
employer_poc_phone             | 19804950502
employer_poc_first_name        | SRIKAR
employer_poc_last_name         | REDDY
worksite_address1              | 131 IRONGABLE DR
worksite_address2              | 
worksite_city                  | MIDDLETOWN
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 1905 JN PEASE PLACE
employer_address2              | SUITE 201
employer_city                  | CHARLOTTE
employer_state                 | NC
employer_postal_code           | 28262
begin_date                     | 8/19/2024
end_date                       | 8/18/2027
total_worker_positions         | 1
soc_code                       | 15-1299.00
h_1b_dependent                 | No
-[ RECORD 14 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22033-872911
job_title                      | TABLEAU DEVELOPER
employer_name                  | SUDHI INFOMATICS INC
secondary_entity_business_name | ADTRAN INC
employer_poc_email             | SUDHEER@SUDHI-INFOMATICS.COM
employer_poc_phone             | 16149608900
employer_poc_first_name        | SUDHEER
employer_poc_last_name         | GADDAM
worksite_address1              | 3703 GREEN STREET
worksite_address2              | 
worksite_city                  | CLAYMONT
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 590 ENTERPRISE DRIVE
employer_address2              | STE B
employer_city                  | LEWIS CENTER
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 2/14/2022
end_date                       | 2/13/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22033-872795
job_title                      | BUSINESS INTELLIGENCE DEVELOPER
employer_name                  | SUDHI INFOMATICS INC
secondary_entity_business_name | ADTRAN INC
employer_poc_email             | SUDHEER@SUDHI-INFOMATICS.COM
employer_poc_phone             | 16149608900
employer_poc_first_name        | SUDHEER
employer_poc_last_name         | GADDAM
worksite_address1              | 3703 GREEN STREET
worksite_address2              | 
worksite_city                  | CLAYMONT
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 590 ENTERPRISE DRIVE
employer_address2              | STE B
employer_city                  | LEWIS CENTER
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 2/14/2022
end_date                       | 2/13/2025
total_worker_positions         | 1
soc_code                       | 15-1199.00
h_1b_dependent                 | Yes
-[ RECORD 16 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-25010-611086
job_title                      | FUNCTIONAL CONSULTANT
employer_name                  | TATA CONSULTANCY SERVICES LIMITED
secondary_entity_business_name | AGILE TECHNOLOGIES
employer_poc_email             | AMIT1.JINDAL@TCS.COM
employer_poc_phone             | 13012319083
employer_poc_first_name        | AMIT
employer_poc_last_name         | JINDAL
worksite_address1              | 2850 CENTERVILLE ROAD
worksite_address2              | 
worksite_city                  | WILMINGTON
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | FRAGOMEN, DEL REY, BERNSEN & LOEWY LLP
employer_address1              | 9201 CORPORATE BOULEVAROAD
employer_address2              | SUITE 320
employer_city                  | ROCKVILLE
employer_state                 | MD
employer_postal_code           | 20850
begin_date                     | 5/13/2025
end_date                       | 5/12/2028
total_worker_positions         | 1
soc_code                       | 15-1211
h_1b_dependent                 | Yes
-[ RECORD 17 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23333-530312
job_title                      | Functional Consultant
employer_name                  | Tata Consultancy Services Limited
secondary_entity_business_name | AGILENT TECHNOLOGIES
employer_poc_email             | amit1.jindal@tcs.com
employer_poc_phone             | 13012319083
employer_poc_first_name        | Amit / Venkata Srinath
employer_poc_last_name         | Jindal / Yarasinghu
worksite_address1              | 2850 Centerville Rd
worksite_address2              | 
worksite_city                  | Wilmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | Goel & Anderson LLC
employer_address1              | 9201 Corporate Boulevard
employer_address2              | Suite 320
employer_city                  | Rockville
employer_state                 | MD
employer_postal_code           | 20850
begin_date                     | 12/12/2023
end_date                       | 5/12/2025
total_worker_positions         | 1
soc_code                       | 15-1211.00
h_1b_dependent                 | Yes
-[ RECORD 18 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22334-613269
job_title                      | NETWORK ADMINISTRATOR
employer_name                  | TATA CONSULTANCY SERVICES LIMITED
secondary_entity_business_name | AGILENT TECHNOLOGIES INC
employer_poc_email             | AMIT1.JINDAL@TCS.COM
employer_poc_phone             | 13012319083
employer_poc_first_name        | AMIT
employer_poc_last_name         | JINDAL
worksite_address1              | 2850 CENTERVILLE ROAD
worksite_address2              | 
worksite_city                  | WILMINGTON
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | FRAGOMEN, DEL REY, BERNSEN & LOEWY LLP
employer_address1              | 9201 CORPORATE BOULEVAROAD
employer_address2              | SUITE 320
employer_city                  | ROCKVILLE
employer_state                 | MD
employer_postal_code           | 20850
begin_date                     | 4/1/2023
end_date                       | 6/4/2025
total_worker_positions         | 1
soc_code                       | 15-1244.00
h_1b_dependent                 | Yes
-[ RECORD 19 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-25057-725439
job_title                      | SOFTWARE ENGINEER
employer_name                  | RIO GLOBAL INC
secondary_entity_business_name | AMALGAM RX INC
employer_poc_email             | CHANDRA@RIOGLOBAL.IO
employer_poc_phone             | 14437610655
employer_poc_first_name        | CHANDRA
employer_poc_last_name         | SABBAVARPU
worksite_address1              | 1007 N ORANGE ST.
worksite_address2              | SUITE 400
worksite_city                  | WILMINGTON
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 6751 COLUMBIA GATEWAY DR.
employer_address2              | SUITE 300
employer_city                  | COLUMBIA
employer_state                 | MD
employer_postal_code           | 21046
begin_date                     | 3/6/2025
end_date                       | 3/5/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | No
-[ RECORD 20 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23100-917284
job_title                      | Network Engineer
employer_name                  | 10BITS LLC
secondary_entity_business_name | AMTRAK
employer_poc_email             | satish@10bits.com
employer_poc_phone             | 19726269973
employer_poc_first_name        | Satish
employer_poc_last_name         | Kumar
worksite_address1              | 100 South French Street
worksite_address2              | 
worksite_city                  | Wilmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 9901 E VAlley Ranch Parkway
employer_address2              | Suite 2010
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75063
begin_date                     | 4/24/2023
end_date                       | 8/7/2025
total_worker_positions         | 1
soc_code                       | 15-1241.00
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22188-336051
job_title                      | SAP PI PO Consultant
employer_name                  | AROHAK INC
secondary_entity_business_name | AMTRAK
employer_poc_email             | hr@arohak.com
employer_poc_phone             | 16094540364
employer_poc_first_name        | Geetha
employer_poc_last_name         | Kodali
worksite_address1              | 100 South French St
worksite_address2              | 
worksite_city                  | Wilmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 4105 US Highway 1
employer_address2              | Suite 16
employer_city                  | Monmouth Junction
employer_state                 | NJ
employer_postal_code           | 08852
begin_date                     | 7/6/2022
end_date                       | 9/30/2024
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 22 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22322-597270
job_title                      | Software Engineer
employer_name                  | AROHAK INC
secondary_entity_business_name | AMTRAK
employer_poc_email             | hr@arohak.com
employer_poc_phone             | 16094540364
employer_poc_first_name        | Geetha
employer_poc_last_name         | Kodali
worksite_address1              | 100 South French St
worksite_address2              | 
worksite_city                  | Wilmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 4105 US Highway 1
employer_address2              | Suite 16
employer_city                  | Monmouth Junction
employer_state                 | NJ
employer_postal_code           | 08852
begin_date                     | 11/18/2022
end_date                       | 9/30/2024
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23156-079368
job_title                      | Software Engineer
employer_name                  | Bhavisoft LLC
secondary_entity_business_name | AMTRAK
employer_poc_email             | hr@bhavisoft.com
employer_poc_phone             | 16092646422
employer_poc_first_name        | RaviKumar
employer_poc_last_name         | Anumolu
worksite_address1              | 100 South French St
worksite_address2              | 
worksite_city                  | Wilmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 118 TAMARACK CIRCLE
employer_address2              | 
employer_city                  | SKILLMAN
employer_state                 | NJ
employer_postal_code           | 08558
begin_date                     | 10/1/2023
end_date                       | 9/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 24 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-24107-892635
job_title                      | Digital Interface Designer
employer_name                  | Bhavisoft LLC
secondary_entity_business_name | AMTRAK
employer_poc_email             | hr@bhavisoft.com
employer_poc_phone             | 16092646422
employer_poc_first_name        | Hima Bindu
employer_poc_last_name         | Muddapu
worksite_address1              | 100 South French St
worksite_address2              | 
worksite_city                  | Wilmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 118 TAMARACK CIRCLE
employer_address2              | 
employer_city                  | SKILLMAN
employer_state                 | NJ
employer_postal_code           | 08558
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1255.00
h_1b_dependent                 | No
-[ RECORD 25 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-24107-892895
job_title                      | Software Engineer
employer_name                  | Bhavisoft LLC
secondary_entity_business_name | AMTRAK
employer_poc_email             | hr@bhavisoft.com
employer_poc_phone             | 16092646422
employer_poc_first_name        | Hima Bindu
employer_poc_last_name         | Muddapu
worksite_address1              | 100 South French St
worksite_address2              | 
worksite_city                  | Wilmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 118 TAMARACK CIRCLE
employer_address2              | 
employer_city                  | SKILLMAN
employer_state                 | NJ
employer_postal_code           | 08558
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 26 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-25163-087451
job_title                      | SAP  CONSULTANT
employer_name                  | SAGE GROUP TECHNOLOGIES INC
secondary_entity_business_name | AMTRAK
employer_poc_email             | KSHARMA@SAGEGROUPINC.COM
employer_poc_phone             | 17329943322
employer_poc_first_name        | KIRAN
employer_poc_last_name         | SHARMA
worksite_address1              | 405 N KING ST,
worksite_address2              | 
worksite_city                  | WILMINGTON
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 3400 RT. 35
employer_address2              | SUITE 9A
employer_city                  | HAZLET
employer_state                 | NJ
employer_postal_code           | 07730
begin_date                     | 6/12/2025
end_date                       | 6/11/2028
total_worker_positions         | 1
soc_code                       | 15-1211
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-25128-952934
job_title                      | SAP FICO CONSULTANT
employer_name                  | SARANSH INC
secondary_entity_business_name | AMTRAK
employer_poc_email             | IMMIGRATION@SARANSHINC.COM
employer_poc_phone             | 16093785458
employer_poc_first_name        | SRIDHAR
employer_poc_last_name         | CHIMALADINNE
worksite_address1              | 405 N KING STREET
worksite_address2              | 
worksite_city                  | WILMINGTON
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | 
employer_address1              | 5 INDEPENDENCE WAY
employer_address2              | STE 225
employer_city                  | PRINCETON
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 5/16/2025
end_date                       | 5/15/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 28 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22080-995313
job_title                      | Software Developer - .NET
employer_name                  | JNJ Solutions Inc
secondary_entity_business_name | AON PLC (Remote Home Office)
employer_poc_email             | vijay@jnjsolutions.com
employer_poc_phone             | 19168581390
employer_poc_first_name        | Vijay
employer_poc_last_name         | Karayi
worksite_address1              | 520 N Barrett Ln
worksite_address2              | 
worksite_city                  | Newark
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 2377 Gold Meadow Way
employer_address2              | 
employer_city                  | Gold River
employer_state                 | CA
employer_postal_code           | 95670
begin_date                     | 3/28/2022
end_date                       | 3/27/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 29 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-21287-645066
job_title                      | Senior Software Engineer
employer_name                  | Tek Leaders Inc
secondary_entity_business_name | APEX / LOWEs
employer_poc_email             | hr@tekleaders.com
employer_poc_phone             | 19169170040
employer_poc_first_name        | Seema
employer_poc_last_name         | Singh
worksite_address1              | 3120 Naamans Rd.
worksite_address2              | Apt I10
worksite_city                  | Willmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | Burgos & Garritson Law
employer_address1              | 4975 Preston Park Blvd.
employer_address2              | Suite 500
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75093
begin_date                     | 10/21/2021
end_date                       | 10/20/2024
total_worker_positions         | 1
soc_code                       | 15-1131.00
h_1b_dependent                 | Yes
-[ RECORD 30 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-21286-643650
job_title                      | Senior Software Engineer
employer_name                  | Tek Leaders Inc
secondary_entity_business_name | APEX / LOWEs
employer_poc_email             | hr@tekleaders.com
employer_poc_phone             | 19169170040
employer_poc_first_name        | Seema
employer_poc_last_name         | Singh
worksite_address1              | 3120 Naamans Rd.
worksite_address2              | Apt L10
worksite_city                  | Willmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | Burgos & Garritson Law
employer_address1              | 4975 Preston Park Blvd.
employer_address2              | Suite 500
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75093
begin_date                     | 10/20/2021
end_date                       | 10/19/2024
total_worker_positions         | 1
soc_code                       | 15-1131.00
h_1b_dependent                 | Yes
-[ RECORD 31 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-21282-635383
job_title                      | Java Tech Lead
employer_name                  | Tek Leaders Inc
secondary_entity_business_name | APEX / LOWEs
employer_poc_email             | hr@tekleaders.com
employer_poc_phone             | 19169170040
employer_poc_first_name        | Seema
employer_poc_last_name         | Singh
worksite_address1              | 3120 Naamans Rd
worksite_address2              | Apt L10
worksite_city                  | Willmington
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | Burgos & Garritson Law
employer_address1              | 4975 Preston Park Blvd.
employer_address2              | Suite 500
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75093
begin_date                     | 11/1/2021
end_date                       | 10/31/2024
total_worker_positions         | 1
soc_code                       | 15-1131.00
h_1b_dependent                 | Yes
-[ RECORD 32 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23278-413062
job_title                      | SOFTWARE DEVELOPER
employer_name                  | IT BUSINESS MANAGEMENT SOLUTIONS INC
secondary_entity_business_name | APP ORCHID INC
employer_poc_email             | BARGHAVI@ITBMSINC.COM
employer_poc_phone             | 17322874343
employer_poc_first_name        | BARGHAVI
employer_poc_last_name         | VENKATESAN
worksite_address1              | 5418 VALLY GREEN DRIVE
worksite_address2              | APT B6
worksite_city                  | WILMINGTON
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | LAW OFFICES OF L. NAGANANDA LLC
employer_address1              | 26B JEFFERSON PLAZA
employer_address2              | 
employer_city                  | PRINCETON
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 12/1/2023
end_date                       | 11/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 33 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23164-105156
job_title                      | STUDY MANAGEMENT SPECIALIST
employer_name                  | FATHOM LIFE SCIENCES AND TECHNOLOGY SOLUTIONS LLC
secondary_entity_business_name | ASTRAZENECA
employer_poc_email             | NEERAJA@FATHOMLS.COM
employer_poc_phone             | 19089870000
employer_poc_first_name        | NEERAJA
employer_poc_last_name         | PAILLA
worksite_address1              | 1800 CONCORD PIKE
worksite_address2              | 
worksite_city                  | WILMINGTON
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 50 DIVISION STREET
employer_address2              | SUITE 501
employer_city                  | SOMERVILLE
employer_state                 | NJ
employer_postal_code           | 08876
begin_date                     | 10/1/2023
end_date                       | 9/30/2026
total_worker_positions         | 1
soc_code                       | 13-1041.00
h_1b_dependent                 | No
-[ RECORD 34 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23118-975333
job_title                      | STUDY MANAGEMENT SPECIALIST
employer_name                  | FATHOM LIFE SCIENCES AND TECHNOLOGY SOLUTIONS LLC
secondary_entity_business_name | ASTRAZENECA
employer_poc_email             | NEERAJA@FATHOMLS.COM
employer_poc_phone             | 19089870000
employer_poc_first_name        | NEERJA
employer_poc_last_name         | PAILLA
worksite_address1              | 1800 CONCORD PIKE
worksite_address2              | 
worksite_city                  | WILMINGTON
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 50 DIVISION STREET
employer_address2              | SUITE 501
employer_city                  | SOMERVILLE
employer_state                 | NJ
employer_postal_code           | 08876
