-[ RECORD 1 ]------------------+----------------------------------------------------------------------
case_number                    | I-200-25122-929503
employer_postal_code           | 75070
begin_date                     | 7/4/2025
end_date                       | 1/15/2028
total_worker_positions         | 1
soc_code                       | 15-1211
h_1b_dependent                 | Yes
-[ RECORD 6 ]------------------+----------------------------------------------------------------------
case_number                    | I-200-22104-071679
job_title                      | System Analyst
employer_name                  | Tek Gigz LLC
secondary_entity_business_name | State of Hawaii
employer_poc_email             | hr@tekgigz.net
employer_poc_phone             | 19722149880
employer_poc_first_name        | Prathima
employer_poc_last_name         | Nukala
worksite_address1              | 1151 Punchbowl St
worksite_address2              | 
worksite_city                  | Honolulu
worksite_county                | HONOLULU
lawfirm_name_business_name     | THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC
employer_address1              | 3401 Custer Road
employer_address2              | Suite 124
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75023
begin_date                     | 4/19/2022
end_date                       | 4/18/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+----------------------------------------------------------------------
case_number                    | I-200-23199-197856
job_title                      | Business IT Consultant
employer_name                  | Adroix Corp
secondary_entity_business_name | State of Hawaii Department of Human Services Social Services Division
employer_poc_email             | legal@codeforce.com
employer_poc_phone             | 14705521724
employer_poc_first_name        | Sapna
employer_poc_last_name         | Reddimachu
worksite_address1              | 1010 Richards Street
worksite_address2              | Suite 216
worksite_city                  | Honolulu
worksite_county                | HONOLULU
lawfirm_name_business_name     | 
employer_address1              | 3970 Old Milton Parkway
employer_address2              | Suite 200
employer_city                  | Alpharetta
employer_state                 | GA
employer_postal_code           | 30005
begin_date                     | 7/25/2023
end_date                       | 7/24/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+----------------------------------------------------------------------
case_number                    | I-200-24331-502640
job_title                      | Software Developer
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | State of Hawaii, Department of Human Services
employer_poc_email             | Immigration@compunnel.com
employer_poc_phone             | 16096069010
employer_poc_first_name        | STEVE
employer_poc_last_name         | MONTELEONE
worksite_address1              | 1390 Miller St
worksite_address2              | 
worksite_city                  | Honolulu
worksite_county                | HONOLULU
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 12/3/2024
end_date                       | 12/2/2027
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+----------------------------------------------------------------------
case_number                    | I-200-23030-735078
job_title                      | Business Systems Analyst 2
employer_name                  | CAPGEMINI AMERICA INC
secondary_entity_business_name | The Judiciary State of Hawaii
employer_poc_email             | LCATEAM.IG@CAPGEMINI.COM
employer_poc_phone             | 13123958209
employer_poc_first_name        | JEAN
employer_poc_last_name         | TAYLOR
worksite_address1              | 1111 ALAKEA ST
worksite_address2              | 
worksite_city                  | HONOLULU
worksite_county                | HONOLULU
lawfirm_name_business_name     | 
employer_address1              | 333 WEST WACKER DRIVE
employer_address2              | SUITE 300
employer_city                  | CHICAGO
employer_state                 | IL
employer_postal_code           | 60606
begin_date                     | 2/3/2023
end_date                       | 2/2/2026
total_worker_positions         | 1
soc_code                       | 15-1211.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+----------------------------------------------------------------------
case_number                    | I-200-21267-604105
job_title                      | Applications Consultant 3
employer_name                  | CAPGEMINI AMERICA INC
secondary_entity_business_name | The Judiciary State of Hawaii
employer_poc_email             | LCATEAM.IG@CAPGEMINI.COM
employer_poc_phone             | 13123958209
employer_poc_first_name        | JEAN
employer_poc_last_name         | TAYLOR
worksite_address1              | 1111 ALAKEA ST
worksite_address2              | 
worksite_city                  | HONOLULU
worksite_county                | HONOLULU
lawfirm_name_business_name     | 
employer_address1              | 333 WEST WACKER DRIVE
employer_address2              | SUITE 300
employer_city                  | CHICAGO
employer_state                 | IL
employer_postal_code           | 60606
begin_date                     | 10/1/2021
end_date                       | 9/30/2024
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes

