-[ RECORD 1 ]------------------+---------------------------------------------------------------------
case_number                    | I-200-19323-155635
worksite_address1              | 1201 Capitol Access Road
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | 
employer_address1              | 2126 McFarland Boulevard East
employer_address2              | Suite A
employer_city                  | Tuscaloosa
employer_state                 | AL
employer_postal_code           | 35404
begin_date                     | 4/17/2023
end_date                       | 4/16/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-23235-289995
job_title                      | Software Developer
employer_name                  | Cougar Tech Inc
secondary_entity_business_name | EdLink, Louisiana Department of Education
employer_poc_email             | jawed@brevitii.com
employer_poc_phone             | 15108703408
employer_poc_first_name        | Jawed
employer_poc_last_name         | Mohammed
worksite_address1              | 1201 North Third Street
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 4900 Hopyard Road
employer_address2              | W. Lobby- 100
employer_city                  | Pleasanton
employer_state                 | CA
employer_postal_code           | 94588
begin_date                     | 8/30/2023
end_date                       | 8/29/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 13 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-22272-502504
job_title                      | Software Engineer
employer_name                  | Mitchell/Martin Inc
secondary_entity_business_name | Insight Global at State of Louisiana
employer_poc_email             | jeng@itmmi.com
employer_poc_phone             | 16467237366
employer_poc_first_name        | Junette
employer_poc_last_name         | Eng
worksite_address1              | 1201 N 3rd St.
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | Law Offices of Weicheng Wang
employer_address1              | 550 Seventh Avenue
employer_address2              | 16th Floor
employer_city                  | New York
employer_state                 | NY
employer_postal_code           | 10018
begin_date                     | 10/10/2022
end_date                       | 10/9/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 14 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-21328-724728
job_title                      | SOFTWARE ENGINEER
employer_name                  | SKILLTUNE TECHNOLOGIES INC
secondary_entity_business_name | LOUISIANA DEPARTMENT OF ADMINISTRATION
employer_poc_email             | IMMIGRATION@SKILLTUNE.COM
employer_poc_phone             | 19732306491
employer_poc_first_name        | VENKATA J
employer_poc_last_name         | ATLURI
worksite_address1              | 1201 N 3RD ST
worksite_address2              | 
worksite_city                  | BATON ROUGE
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | 
employer_address1              | 825 GEORGES ROAD
employer_address2              | SUITE 4
employer_city                  | NORTH BRUNSWICK
employer_state                 | NJ
employer_postal_code           | 08902
begin_date                     | 11/24/2021
end_date                       | 11/30/2021
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-24135-993886
job_title                      | SOFTWARE DEVELOPER
employer_name                  | DELISIS INC
secondary_entity_business_name | LOUISIANA DEPARTMENT OF HEALTH
employer_poc_email             | IMMIGRATION@DELISIS.US
employer_poc_phone             | 14088344567
employer_poc_first_name        | SHRAVAN KUMAR
employer_poc_last_name         | YELLIKANTI
worksite_address1              | 1450 POYDRAS ST
worksite_address2              | 
worksite_city                  | NEW ORLEANS
worksite_county                | ORLEANS
lawfirm_name_business_name     | 
employer_address1              | 1440 KOLL CIRCLE
employer_address2              | SUITE 101
employer_city                  | SAN JOSE
employer_state                 | CA
employer_postal_code           | 95112
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 16 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-22284-522122
job_title                      | SOFTWARE DEVELOPER
employer_name                  | DELISIS INC
secondary_entity_business_name | LOUISIANA DEPARTMENT OF HEALTH
employer_poc_email             | hr@delisis.us
employer_poc_phone             | 16696998800
employer_poc_first_name        | AMBICA
employer_poc_last_name         | KULKARNI
worksite_address1              | 1450 POYDRAS ST
worksite_address2              | SUITE  2136
worksite_city                  | NEW ORLEANS
worksite_county                | ORLEANS
lawfirm_name_business_name     | 
employer_address1              | 1440 KOLL CIRCLE
employer_address2              | SUITE 101
employer_city                  | SAN JOSE
employer_state                 | CA
employer_postal_code           | 95112
begin_date                     | 10/12/2022
end_date                       | 10/11/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 17 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-25168-102447
job_title                      | APPLICATIONS DEVELOPER
employer_name                  | OPTIMA BUSINESS SOLUTIONS LLC
secondary_entity_business_name | LOUISIANA DEPARTMENT OF PUBLIC SAFETY
employer_poc_email             | AMITC@OPTIMASOLUTIONS.US
employer_poc_phone             | 14044440285
employer_poc_first_name        | AMIT
employer_poc_last_name         | CHABUKSWAR
worksite_address1              | 7901 INDEPENDENCE BLVD.
worksite_address2              | 
worksite_city                  | BATON ROUGE
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 809 SUMMER BREEZE DRIVE
employer_address2              | APT. 705
employer_city                  | BATON ROUGE
employer_state                 | LA
employer_postal_code           | 70810
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | No
-[ RECORD 18 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-24165-105989
job_title                      | .Net Developer
employer_name                  | UIPATHTEK LLC
secondary_entity_business_name | LOUISIANA DEPARTMENT OF WILDLIFE AND FISHERIES
employer_poc_email             | immigration@uipathtek.com
employer_poc_phone             | 19802551354
employer_poc_first_name        | Naga Tejaswi
employer_poc_last_name         | Rayapati
worksite_address1              | 2000 QUAIL DR
worksite_address2              | 
worksite_city                  | BATON ROUGE
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | 
employer_address1              | 8307 University Executive Park Drive
employer_address2              | Suite 242
employer_city                  | Charlotte
employer_state                 | NC
employer_postal_code           | 28262
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 19 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-24191-183956
job_title                      | .Net Developer
employer_name                  | UIPATHTEK LLC
secondary_entity_business_name | LOUISIANA DEPARTMENT OF WILDLIFE AND FISHERIES
employer_poc_email             | immigration@uipathtek.com
employer_poc_phone             | 19802551354
employer_poc_first_name        | Naga Tejaswi
employer_poc_last_name         | Rayapati
worksite_address1              | 2000 QUAIL DR,
worksite_address2              | 
worksite_city                  | BATON ROUGE
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | 
employer_address1              | 8307 University Executive Park Drive
employer_address2              | Suite 242
employer_city                  | Charlotte
employer_state                 | NC
employer_postal_code           | 28262
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 20 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-22318-584591
job_title                      | Software Developer
employer_name                  | GOLDLINE TECHNOLOGIES INC
secondary_entity_business_name | Louisiana Department Of Education
employer_poc_email             | info@goldlineus.com
employer_poc_phone             | 18175457555
employer_poc_first_name        | Yolanda
employer_poc_last_name         | SMILEY
worksite_address1              | 1201 N 3rd St
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | Sharma Law Offices LLC
employer_address1              | 1901 Central Drive
employer_address2              | Suite 808
employer_city                  | Bedford
employer_state                 | TX
employer_postal_code           | 76021
begin_date                     | 2/20/2023
end_date                       | 2/19/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-22319-587154
job_title                      | Software Developer
employer_name                  | GOLDLINE TECHNOLOGIES INC
secondary_entity_business_name | Louisiana Department Of Education
employer_poc_email             | info@goldlineus.com
employer_poc_phone             | 18175457555
employer_poc_first_name        | Yolanda
employer_poc_last_name         | SMILEY
worksite_address1              | 1201 N 3rd St
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | Sharma Law Offices LLC
employer_address1              | 1901 Central Drive
employer_address2              | Suite 808
employer_city                  | Bedford
employer_state                 | TX
employer_postal_code           | 76021
begin_date                     | 2/20/2023
end_date                       | 2/19/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 22 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-24165-105927
job_title                      | .Net Developer
employer_name                  | UIPATHTEK LLC
secondary_entity_business_name | Louisiana Department Of Wildlife And Fisheries
employer_poc_email             | immigration@uipathtek.com
employer_poc_phone             | 19802551354
employer_poc_first_name        | Naga Tejaswi
employer_poc_last_name         | Rayapati
worksite_address1              | 2000 Quail Dr
worksite_address2              | 
worksite_city                  | East Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | 
employer_address1              | 8307 University Executive Park Drive
employer_address2              | Suite 242
employer_city                  | Charlotte
employer_state                 | NC
employer_postal_code           | 28262
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-22130-154030
job_title                      | Computer Systems Analyst
employer_name                  | 22nd Century Technologies Inc
secondary_entity_business_name | Louisiana Department of Education
employer_poc_email             | ks@tscti.com
employer_poc_phone             | 17325379191
employer_poc_first_name        | Satvinder
employer_poc_last_name         | Singh
worksite_address1              | 1201 N. Third Street
worksite_address2              | Rm 5-264
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | Capitol Immigration Law Group PLLC
employer_address1              | 8251 Greensboro Drive
employer_address2              | Suite 900
employer_city                  | McLean
employer_state                 | VA
employer_postal_code           | 22102
begin_date                     | 5/16/2022
end_date                       | 5/15/2025
total_worker_positions         | 1
soc_code                       | 15-1121.00
h_1b_dependent                 | No
-[ RECORD 24 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-22118-115262
job_title                      | Computer Systems Analyst
employer_name                  | 22nd Century Technologies Inc
secondary_entity_business_name | Louisiana Department of Education
employer_poc_email             | ks@tscti.com
employer_poc_phone             | 17325379191
employer_poc_first_name        | Satvinder
employer_poc_last_name         | Singh
worksite_address1              | 1201 N. Third Street
worksite_address2              | Rm 5-264
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | Capitol Immigration Law Group PLLC
employer_address1              | 8251 Greensboro Drive
employer_address2              | Suite 900
employer_city                  | McLean
employer_state                 | VA
employer_postal_code           | 22102
begin_date                     | 5/9/2022
end_date                       | 5/8/2025
total_worker_positions         | 1
soc_code                       | 15-1121.00
h_1b_dependent                 | No
-[ RECORD 25 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-25087-809949
job_title                      | Software Quality Assurance Engineer and Tester
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | Louisiana Department of Education
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | Arun
employer_poc_last_name         | Krishnanunni
worksite_address1              | 1201 N 3rd St
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | 
employer_address1              | 4390 Route 1 North
employer_address2              | Suite 302
employer_city                  | Princeton
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 7/21/2025
end_date                       | 7/20/2028
total_worker_positions         | 1
soc_code                       | 15-1253
h_1b_dependent                 | Yes
-[ RECORD 26 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-24295-421969
job_title                      | Quality Assurance Analyst (QA Analyst)
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | Louisiana Department of Education
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | STEVE
employer_poc_last_name         | MONTELEONE
worksite_address1              | 1201 North Third Street
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 10/28/2024
end_date                       | 10/27/2027
total_worker_positions         | 1
soc_code                       | 15-1253
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-22131-161860
job_title                      | Software Engineer
employer_name                  | Excel IT Corp
secondary_entity_business_name | Louisiana Department of Education
employer_poc_email             | durga@excelitcorp.com
employer_poc_phone             | 13174018610
employer_poc_first_name        | Jaya Durga
employer_poc_last_name         | Pamarty
worksite_address1              | 1201 N. Third Street Rm 5-264
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | Reddy & Neumann P.C.
employer_address1              | 438 South Emerson Avenue,  Suite 146
employer_address2              | 
employer_city                  | Greenwood
employer_state                 | IN
employer_postal_code           | 46143
begin_date                     | 5/18/2022
end_date                       | 5/17/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 28 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-25086-809772
job_title                      | SQA Engineer
employer_name                  | Friendly Consultants Inc
secondary_entity_business_name | Louisiana Department of Education
employer_poc_email             | hrd@friendlyconsultants.com
employer_poc_phone             | 16097509157
employer_poc_first_name        | Hari
employer_poc_last_name         | Musali
worksite_address1              | 1201 North 3rd St
worksite_address2              | 
worksite_city                  | Banton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | BBI LAW GROUP P.C
employer_address1              | 742 Alexander Road
employer_address2              | Suite 104
employer_city                  | Princeton
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 5/1/2025
end_date                       | 4/30/2028
total_worker_positions         | 1
soc_code                       | 15-1253
h_1b_dependent                 | Yes
-[ RECORD 29 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-22018-836136
job_title                      | Business Analyst
employer_name                  | Vuegen Technologies Inc
secondary_entity_business_name | Louisiana Department of Education
employer_poc_email             | ravi@vuegen.com
employer_poc_phone             | 18478824460
employer_poc_first_name        | Ravi
employer_poc_last_name         | Ramnath
worksite_address1              | 1201 N 3rd St
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | Kodem Law Firm PLLC
employer_address1              | 2500 W Higgins Road
employer_address2              | STE 135
employer_city                  | Hoffman Estates
employer_state                 | IL
employer_postal_code           | 60169
begin_date                     | 1/20/2022
end_date                       | 1/19/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 30 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-24193-189821
job_title                      | Business Analyst
employer_name                  | Vuegen Technologies Inc
secondary_entity_business_name | Louisiana Department of Education
employer_poc_email             | immigration@vuegen.com
employer_poc_phone             | 18478824460
employer_poc_first_name        | Ravi
employer_poc_last_name         | Ramnath
worksite_address1              | 1201 N 3rd St
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | Kodem Law Firm PLLC
employer_address1              | 2500 W Higgins Road
employer_address2              | STE 135
employer_city                  | Hoffman Estates
employer_state                 | IL
employer_postal_code           | 60169
begin_date                     | 8/1/2024
end_date                       | 7/31/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 31 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-23102-924285
job_title                      | QA Analyst
employer_name                  | TOPSYS IT SOLUTIONS LLC
secondary_entity_business_name | Louisiana Department of Health
employer_poc_email             | immigration@topsysit.com
employer_poc_phone             | 16784000814
employer_poc_first_name        | Satish
employer_poc_last_name         | Nagineni
worksite_address1              | 628 N. 4th St.
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 1740 Grassland Pkwy
employer_address2              | Ste 301
employer_city                  | Alpharetta
employer_state                 | GA
employer_postal_code           | 30004
begin_date                     | 4/24/2023
end_date                       | 4/23/2026
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 32 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-24192-185281
job_title                      | QA Analyst
employer_name                  | TOPSYS IT SOLUTIONS LLC
secondary_entity_business_name | Louisiana Department of Health
employer_poc_email             | immigration@topsysit.com
employer_poc_phone             | 16784000814
employer_poc_first_name        | Abhishek Reddy
employer_poc_last_name         | Baddam
worksite_address1              | 628 N. 4th St
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 1740 Grassland Pkwy
employer_address2              | Ste 301
employer_city                  | Alpharetta
employer_state                 | GA
employer_postal_code           | 30004
begin_date                     | 7/10/2024
end_date                       | 7/9/2027
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 33 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-23303-463803
job_title                      | Principal .Net Developer
employer_name                  | Aroopa Inc
secondary_entity_business_name | Louisiana Department of Public Safety
employer_poc_email             | srini@aroopatech.com
employer_poc_phone             | 17322422488
employer_poc_first_name        | Srinivasan
employer_poc_last_name         | Radhakrishnan
worksite_address1              | 8001 Independence Blvd
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | Law Offices of Mary Kennedy LLC
employer_address1              | 116 Village Boulevard,
employer_address2              | Ste 200
employer_city                  | Princeton
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 10/30/2023
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1251.00
h_1b_dependent                 | No
-[ RECORD 34 ]-----------------+---------------------------------------------------------------------
case_number                    | I-200-25034-662085
job_title                      | ASP.NET Core Developer
employer_name                  | COLLABORATE SOLUTIONS INC
secondary_entity_business_name | Louisiana Department of Public Safety
employer_poc_email             | tiru@collaboratesolutions.com
employer_poc_phone             | 15088454440
employer_poc_first_name        | TIRUPATHI
employer_poc_last_name         | CHANDRAPU
worksite_address1              | 8001 Independence Blvd
worksite_address2              | 
worksite_city                  | Baton Rouge
worksite_county                | EAST BATON ROUGE
lawfirm_name_business_name     | 
employer_address1              | 415 BOSTON TPKE ROAD
employer_address2              | SUITE 302
