-[ RECORD 1 ]------------------+---------------------------------------------------------------------------
case_number                    | I-200-22138-185077
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+---------------------------------------------------------------------------
case_number                    | I-200-22283-519902
job_title                      | Product Specialist
employer_name                  | DELASOFT INC
secondary_entity_business_name | DELDOT (State of Delaware)
employer_poc_email             | SWAYAM@DELASOFT.COM
employer_poc_phone             | 13023736723
employer_poc_first_name        | SWAYAM
employer_poc_last_name         | PRABHA
worksite_address1              | 800 S Bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | LAW OFFICE OF KESHAB RAJ SEADIE, P.C.
employer_address1              | 92 READS WAY
employer_address2              | SUITE 204
employer_city                  | NEW CASTLE
employer_state                 | DE
employer_postal_code           | 19720
begin_date                     | 10/11/2022
end_date                       | 10/10/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+---------------------------------------------------------------------------
case_number                    | I-200-22203-370131
job_title                      | SOFTWARE SECURITY ENGINEER
employer_name                  | ITLIZE GLOBAL LLC
secondary_entity_business_name | DEPARTMENT OF TECHNOLOGY AND INFORMATION
employer_poc_email             | HR@ITLIZE.COM
employer_poc_phone             | 17325296130
employer_poc_first_name        | YUE
employer_poc_last_name         | CHEN
worksite_address1              | 801 SILVER LAKE BLVD.
worksite_address2              | 
worksite_city                  | DOVER
worksite_county                | KENT
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 242 OLD NEW BRUNSWICK ROAD
employer_address2              | SUITE 250
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 8/1/2022
end_date                       | 8/19/2024
total_worker_positions         | 1
soc_code                       | 15-1299.05
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+---------------------------------------------------------------------------
case_number                    | I-200-22186-333073
job_title                      | SOFTWARE DEVELOPER
employer_name                  | ITLIZE GLOBAL LLC
secondary_entity_business_name | DEPARTMENT OF TECHNOLOGY AND INFORMATION
employer_poc_email             | HR@ITLIZE.COM
employer_poc_phone             | 17325296130
employer_poc_first_name        | YUE
employer_poc_last_name         | CHEN
worksite_address1              | 801 SILVER LAKE BLVD.
worksite_address2              | 
worksite_city                  | DOVER
worksite_county                | KENT
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 242 OLD NEW BRUNSWICK ROAD
employer_address2              | SUITE 250
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 8/20/2022
end_date                       | 8/19/2024
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-24039-704154
job_title                      | Software Developer
employer_name                  | Icore Infotech Inc
secondary_entity_business_name | DelDOT (Delaware Department of Transportation)
employer_poc_email             | hr@icoreinfotech.com
employer_poc_phone             | 14432298080
employer_poc_first_name        | Shipra
employer_poc_last_name         | Upadhyay
worksite_address1              | 800 S bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | BBI Law Group, P.C.
employer_address1              | 13240 Executive Park Terrace
employer_address2              | 
employer_city                  | Germantown
employer_state                 | MD
employer_postal_code           | 20874
begin_date                     | 8/1/2024
end_date                       | 7/31/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-24050-729348
job_title                      | .NET/ArcGIS Developer
employer_name                  | Adven Technologies Inc
secondary_entity_business_name | Delaware Department Of Transportation
employer_poc_email             | Immigration@adven-it.com
employer_poc_phone             | 14694982383
employer_poc_first_name        | Prashanthi
employer_poc_last_name         | Kanugula
worksite_address1              | 800 S Bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC
employer_address1              | 3415 Custer Road
employer_address2              | Suite 105
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75023
begin_date                     | 2/24/2024
end_date                       | 2/23/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-22280-517541
job_title                      | .Net Developer
employer_name                  | Adven Technologies Inc
secondary_entity_business_name | Delaware Department Of Transportation
employer_poc_email             | Immigration@adven-it.com
employer_poc_phone             | 14694982383
employer_poc_first_name        | Prashanthi
employer_poc_last_name         | Kanugula
worksite_address1              | 800 S Bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC
employer_address1              | 3415 Custer Road
employer_address2              | Suite 117
employer_city                  | Plano
employer_state                 | TX
employer_postal_code           | 75023
begin_date                     | 10/13/2022
end_date                       | 10/12/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 13 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-25171-114081
job_title                      | Software Developer
employer_name                  | Source Cloud Technologies Inc
secondary_entity_business_name | Delaware Department Transportation (DelDOT)
employer_poc_email             | hr@sourcecloudinc.com
employer_poc_phone             | 15716556100
employer_poc_first_name        | Preetha
employer_poc_last_name         | Thoonoli
worksite_address1              | 800 S Bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | 
employer_address1              | 1480 Chapel Ridge Road
employer_address2              | Suite 100
employer_city                  | Apex
employer_state                 | NC
employer_postal_code           | 27502
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 14 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-24123-951178
job_title                      | Jr. Systems Analyst
employer_name                  | CNT Infotech Corporation
secondary_entity_business_name | Delaware Department of Corporation
employer_poc_email             | jcolon@cntit.com
employer_poc_phone             | 17326980771
employer_poc_first_name        | Jose
employer_poc_last_name         | Colon
worksite_address1              | 245 McKee Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Law Offices of Kamlesh Tewary, P.C.
employer_address1              | 410 Avenida General Valero
employer_address2              | Suite 505
employer_city                  | Fajardo
employer_state                 | PR
employer_postal_code           | 00738
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1251.00
h_1b_dependent                 | No
-[ RECORD 15 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-23362-597280
job_title                      | Jr. Systems Analyst
employer_name                  | CNT Infotech Corporation
secondary_entity_business_name | Delaware Department of Correction
employer_poc_email             | jcolon@cntit.com
employer_poc_phone             | 17326980771
employer_poc_first_name        | Jose
employer_poc_last_name         | Colon
worksite_address1              | 245 McKee Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Law Offices of Kamlesh Tewary, P.C.
employer_address1              | 410 Avenida General Valero
employer_address2              | Suite 505
employer_city                  | Fajardo
employer_state                 | PR
employer_postal_code           | 00738
begin_date                     | 1/8/2024
end_date                       | 1/7/2027
total_worker_positions         | 1
soc_code                       | 15-1251.00
h_1b_dependent                 | No
-[ RECORD 16 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-24015-641174
job_title                      | Sr. Programmer Analyst
employer_name                  | CNT Infotech Corporation
secondary_entity_business_name | Delaware Department of Correction
employer_poc_email             | jcolon@cntit.com
employer_poc_phone             | 17326980771
employer_poc_first_name        | Jose
employer_poc_last_name         | Colon
worksite_address1              | 245 McKee Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Law Offices of Kamlesh Tewary, P.C.
employer_address1              | 410 Avenida General Valero
employer_address2              | Suite 505
employer_city                  | Fajardo
employer_state                 | PR
employer_postal_code           | 00738
begin_date                     | 2/9/2024
end_date                       | 2/8/2027
total_worker_positions         | 1
soc_code                       | 15-1251.00
h_1b_dependent                 | No
-[ RECORD 17 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-25112-891453
job_title                      | Sr. Programmer Analyst
employer_name                  | CNT Infotech Corporation
secondary_entity_business_name | Delaware Department of Correction
employer_poc_email             | jcolon@cntit.com
employer_poc_phone             | 17326980771
employer_poc_first_name        | Jose
employer_poc_last_name         | Colon
worksite_address1              | 245 McKee Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | Law Offices of Kamlesh Tewary, P.C.
employer_address1              | 410 Avenida General Valero, Suite 503
employer_address2              | Torre M̩dica San Pablo
employer_city                  | Fajardo
employer_state                 | PR
employer_postal_code           | 00738
begin_date                     | 7/1/2025
end_date                       | 6/30/2028
total_worker_positions         | 1
soc_code                       | 15-1251
h_1b_dependent                 | No
-[ RECORD 18 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-22014-831998
job_title                      | Sr. Product Specialist
employer_name                  | DELASOFT INC
secondary_entity_business_name | Delaware Department of Education
employer_poc_email             | SWAYAM@DELASOFT.COM
employer_poc_phone             | 13023673535
employer_poc_first_name        | SWAYAM
employer_poc_last_name         | PRABHA
worksite_address1              | 401 Federal St
worksite_address2              | Suite 2
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | LAW OFFICE OF KESHAB RAJ SEADIE, P.C.
employer_address1              | 92 READS WAY
employer_address2              | SUITE 204
employer_city                  | NEW CASTLE
employer_state                 | DE
employer_postal_code           | 19720
begin_date                     | 1/18/2022
end_date                       | 1/17/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 19 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-21257-583781
job_title                      | Senior Product Specialist 3
employer_name                  | Idexcel Inc
secondary_entity_business_name | Delaware Department of Education
employer_poc_email             | snarra@idexcel.com
employer_poc_phone             | 17032302601
employer_poc_first_name        | Siva
employer_poc_last_name         | Narra
worksite_address1              | 401 Federal Street
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | 
employer_address1              | 459 Herndon Parkway
employer_address2              | Suite 10
employer_city                  | Herndon
employer_state                 | VA
employer_postal_code           | 20170
begin_date                     | 10/1/2021
end_date                       | 9/30/2024
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 20 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-22356-658047
job_title                      | Software Developer
employer_name                  | DIASPARK INC
secondary_entity_business_name | Delaware Department of Health and Social Services (DHSS)
employer_poc_email             | punit@diaspark.com
employer_poc_phone             | 17322486764
employer_poc_first_name        | PUNIT
employer_poc_last_name         | UTTAMCHANDANI
worksite_address1              | 1901 N DuPont Hwy
worksite_address2              | 
worksite_city                  | New Castle
worksite_county                | NEW CASTLE
lawfirm_name_business_name     | LAW OFFICE OF KESHAB RAJ SEADIE, P.C.
employer_address1              | 515 PLAINFIELD AVE
employer_address2              | SUITE 1
employer_city                  | EDISON
employer_state                 | NJ
employer_postal_code           | 08817
begin_date                     | 12/29/2022
end_date                       | 12/28/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-22087-015674
job_title                      | Software Developer
employer_name                  | American IT Solutions Inc
secondary_entity_business_name | Delaware Department of Technology & Information
employer_poc_email             | ramakrishna@americanitsolutionsinc.net
employer_poc_phone             | 13022207349
employer_poc_first_name        | Ramakrishna
employer_poc_last_name         | Kantamneni
worksite_address1              | 800 S Bay Road
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | The Law Office of Luke Bowman
employer_address1              | 10175 Fortune Parkway, Unit 203
employer_address2              | 
employer_city                  | Jacksonville
employer_state                 | FL
employer_postal_code           | 32256
begin_date                     | 9/3/2022
end_date                       | 9/2/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 22 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-25077-785128
job_title                      | Software Developer
employer_name                  | American IT Solutions Inc
secondary_entity_business_name | Delaware Department of Technology & Information
employer_poc_email             | ramakrishna@americanitsolutionsinc.net
employer_poc_phone             | 13022207349
employer_poc_first_name        | Ramakrishna
employer_poc_last_name         | Kantamneni
worksite_address1              | 800 S Bay Road
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | The Law Office of Luke Bowman
employer_address1              | 10175 Fortune Parkway, Unit 203
employer_address2              | 
employer_city                  | Jacksonville
employer_state                 | FL
employer_postal_code           | 32256
begin_date                     | 9/3/2025
end_date                       | 9/2/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-24094-851041
job_title                      | Database Administrator
employer_name                  | Infomerica Inc
secondary_entity_business_name | Delaware Department of Technology and Information (DTI)
employer_poc_email             | ewkeith@infomericainc.com
employer_poc_phone             | 19196550800
employer_poc_first_name        | Errol
employer_poc_last_name         | Keith
worksite_address1              | 801 Silver Lake Blvd.
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Siegel, Gross & Tou P.C.
employer_address1              | 252 Towne Village Dr.
employer_address2              | 
employer_city                  | Cary
employer_state                 | NC
employer_postal_code           | 27513
begin_date                     | 4/14/2024
end_date                       | 4/13/2027
total_worker_positions         | 1
soc_code                       | 15-1242.00
h_1b_dependent                 | Yes
-[ RECORD 24 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-25085-806018
job_title                      | IT Consultant
employer_name                  | DELASOFT INC
secondary_entity_business_name | Delaware Department of Transportation
employer_poc_email             | SWAYAM.PRABHA@DELASOFT.COM
employer_poc_phone             | 13023736723
employer_poc_first_name        | SWAYAM
employer_poc_last_name         | PRABHA
worksite_address1              | 900 Public Safety Blvd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | LAW OFFICES OF KESHAB RAJ SEADIE, P.C.
employer_address1              | 92 READS WAY
employer_address2              | SUITE 204
employer_city                  | NEW CASTLE
employer_state                 | DE
employer_postal_code           | 19720
begin_date                     | 9/19/2025
end_date                       | 9/18/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 25 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-25080-795402
job_title                      | IT Consultant
employer_name                  | DELASOFT INC
secondary_entity_business_name | Delaware Department of Transportation
employer_poc_email             | SWAYAM.PRABHA@DELASOFT.COM
employer_poc_phone             | 13023736723
employer_poc_first_name        | SWAYAM
employer_poc_last_name         | PRABHA
worksite_address1              | 900 Public Safety Blvd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | LAW OFFICES OF KESHAB RAJ SEADIE, P.C.
employer_address1              | 92 READS WAY
employer_address2              | SUITE 204
employer_city                  | NEW CASTLE
employer_state                 | DE
employer_postal_code           | 19720
begin_date                     | 3/24/2025
end_date                       | 3/23/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 26 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-22356-656932
job_title                      | Business Analyst
employer_name                  | DPR SOLUTIONS INC
secondary_entity_business_name | Delaware Department of Transportation
employer_poc_email             | LALITHA@DPRSOLUTIONSINC.COM
employer_poc_phone             | 17037261654
employer_poc_first_name        | LALITHAMBICA
employer_poc_last_name         | Dokku
worksite_address1              | DelDOT 800 S Bay Road
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Law office of Mathew M Chacko PC
employer_address1              | 44345 PREMIER PLAZA, SUITE 130
employer_address2              | 
employer_city                  | ASHBURN
employer_state                 | VA
employer_postal_code           | 20147
begin_date                     | 12/22/2022
end_date                       | 4/17/2025
total_worker_positions         | 1
soc_code                       | 13-1111.00
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-24108-896635
job_title                      | Software Developers
employer_name                  | ICloud Technologies Corp.
secondary_entity_business_name | Delaware Department of Transportation
employer_poc_email             | HR@ICTCRP.COM
employer_poc_phone             | 15714411147
employer_poc_first_name        | Krishna
employer_poc_last_name         | Bandarla
worksite_address1              | 800 S Bay Road
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Chugh, LLP
employer_address1              | 100 Executive Dr
employer_address2              | Unit D
employer_city                  | Sterling
employer_state                 | VA
employer_postal_code           | 20166
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 28 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-23101-923497
job_title                      | Product Specialist
employer_name                  | Inteliblue LLC
secondary_entity_business_name | Delaware Department of Transportation
employer_poc_email             | priya@inteliblue.com
employer_poc_phone             | 15012518918
employer_poc_first_name        | Priyanka
employer_poc_last_name         | Kothakanti
worksite_address1              | 800 South Bay Rd.
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Global Immigration Partners Inc
employer_address1              | 300 Spring Bldg.
employer_address2              | Suite 801
employer_city                  | Little Rock
employer_state                 | AR
employer_postal_code           | 72201
begin_date                     | 7/1/2023
end_date                       | 6/30/2026
total_worker_positions         | 1
soc_code                       | 15-1242.00
h_1b_dependent                 | No
-[ RECORD 29 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-21341-749543
job_title                      | Software Developer
employer_name                  | Sunmerge Systems Inc
secondary_entity_business_name | Delaware Department of Transportation
employer_poc_email             | HR@SUNMERGESYSTEMS.COM
employer_poc_phone             | 17329810400
employer_poc_first_name        | Harish
employer_poc_last_name         | Bathini
worksite_address1              | 800 S Bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | 
employer_address1              | 15 CORPORATE PLACE SOUTH
employer_address2              | SUITE 430
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 5/6/2022
end_date                       | 4/30/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 30 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-23195-191106
job_title                      | Software Developer
employer_name                  | Superior Information Technologies LLC
secondary_entity_business_name | Delaware Department of Transportation
employer_poc_email             | anurag@anantics.com
employer_poc_phone             | 17346669963
employer_poc_first_name        | Anurag
employer_poc_last_name         | Kulshrestha
worksite_address1              | 800 S Bay Rd.
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Piston & Carpenter P.C.
employer_address1              | 38701 Seven Mile Road
employer_address2              | Suite 285
employer_city                  | Livonia
employer_state                 | MI
employer_postal_code           | 48152
begin_date                     | 11/1/2023
end_date                       | 10/31/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 31 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-23332-527027
job_title                      | Software Engineer
employer_name                  | AffluentTEK LLC
secondary_entity_business_name | Delaware Department of Transportation (DelDOT)
employer_poc_email             | ksam@affluentek.com
employer_poc_phone             | 15855687445
employer_poc_first_name        | Koushik Kumar
employer_poc_last_name         | Sama
worksite_address1              | 800 S Bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | BBI LAW GROUP,P.C.
employer_address1              | 43676 Trade Center PL
employer_address2              | STE 235
employer_city                  | Dulles
employer_state                 | VA
employer_postal_code           | 20166
begin_date                     | 3/17/2024
end_date                       | 3/16/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 32 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-23345-558507
job_title                      | Software Engineer
employer_name                  | AffluentTEK LLC
secondary_entity_business_name | Delaware Department of Transportation (DelDOT)
employer_poc_email             | ksam@affluentek.com
employer_poc_phone             | 15855687445
employer_poc_first_name        | Koushik Kumar
employer_poc_last_name         | Sama
worksite_address1              | 800 S Bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | BBI LAW GROUP,P.C.
employer_address1              | 43676 Trade Center PL
employer_address2              | STE 235
employer_city                  | Dulles
employer_state                 | VA
employer_postal_code           | 20166
begin_date                     | 12/20/2023
end_date                       | 12/19/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 33 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-22130-156937
job_title                      | Software Developer
employer_name                  | AffluentTEK LLC
secondary_entity_business_name | Delaware Department of Transportation (DelDOT)
employer_poc_email             | ksama@AffluentTEK.com
employer_poc_phone             | 15855687445
employer_poc_first_name        | Koushik
employer_poc_last_name         | SAMA
worksite_address1              | 800 S Bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Somireddy Law Group PLLC
employer_address1              | 43676 Trade Center PL
employer_address2              | Ste 235
employer_city                  | Dulles
employer_state                 | VA
employer_postal_code           | 20166
begin_date                     | 5/17/2022
end_date                       | 5/16/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 34 ]-----------------+---------------------------------------------------------------------------
case_number                    | I-200-25052-715383
job_title                      | Software Developer
employer_name                  | AffluentTEK LLC
secondary_entity_business_name | Delaware Department of Transportation (DelDOT)
employer_poc_email             | ksama@AffluentTEK.com
employer_poc_phone             | 15855687445
employer_poc_first_name        | Koushik
employer_poc_last_name         | SAMA
worksite_address1              | 800 S Bay Rd
worksite_address2              | 
worksite_city                  | Dover
worksite_county                | KENT
lawfirm_name_business_name     | Somireddy Law Group PLLC
employer_address1              | 43676 Trade Center PL
employer_address2              | Ste 235
employer_city                  | Dulles
employer_state                 | VA
employer_postal_code           | 20166
begin_date                     | 5/15/2025
end_date                       | 5/14/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | No
-[ RECORD 35 ]-----------------+---------------------------------------------------------------------------
