-[ RECORD 1 ]------------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25056-721116
worksite_address1              | 601 East Trade Street
worksite_address2              | 
worksite_city                  | Charlotte
worksite_county                | MECKLENBURG
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 22960 Shaw Road
employer_address2              | SUITE 600
employer_city                  | Sterling
employer_state                 | VA
employer_postal_code           | 20166
begin_date                     | 3/11/2022
end_date                       | 3/10/2025
total_worker_positions         | 1
soc_code                       | 15-1133.00
h_1b_dependent                 | Yes
-[ RECORD 5 ]------------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22067-958067
job_title                      | Quality Assurance Tester
employer_name                  | Tek Leaders Inc
secondary_entity_business_name | City of Charlottes Innovation & Technology Department
employer_poc_email             | hr@tekleaders.com
employer_poc_phone             | 19169170040
employer_poc_first_name        | Seema
employer_poc_last_name         | Singh
worksite_address1              | 9805 Brickleberry Lane
worksite_address2              | Apto 208
worksite_city                  | Charlotte
worksite_county                | MECKLENBURG
lawfirm_name_business_name     | Burgos & Garritson Law
employer_address1              | 9300 John Hickman Pkwy
employer_address2              | Suite 801
employer_city                  | Frisco
employer_state                 | TX
employer_postal_code           | 75035
begin_date                     | 3/21/2022
end_date                       | 3/20/2025
total_worker_positions         | 1
soc_code                       | 15-1131.00
h_1b_dependent                 | Yes
-[ RECORD 6 ]------------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-23192-179106
job_title                      | SAP HCM Payroll Analyst
employer_name                  | HR Pundits Inc
secondary_entity_business_name | City of Tacoma, Information Technology Department(Remote Work Location)
employer_poc_email             | kkreddy@hrpundits.com
employer_poc_phone             | 18476100255
employer_poc_first_name        | Krishna K
employer_poc_last_name         | Reddy
worksite_address1              | 2091 Shaded Knoll Rd
worksite_address2              | 
worksite_city                  | Cary
worksite_county                | WAKE
lawfirm_name_business_name     | INTERNATIONAL LEGAL AND BUSINESS SERVICES GROUP LLP
employer_address1              | 1827 Walden Office Sq
employer_address2              | Suite 260
employer_city                  | Schaumburg
employer_state                 | IL
employer_postal_code           | 60173
begin_date                     | 10/27/2023
end_date                       | 10/26/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-21175-423912
job_title                      | Software Developer
employer_name                  | Intone Networks Inc
secondary_entity_business_name | Commonwealth of Massachusetts Department of Developmental Services (Working Remotely)
employer_poc_email             | legalteam@intonenetworks.com
employer_poc_phone             | 17327213002
employer_poc_first_name        | Sailaja
employer_poc_last_name         | Allu
worksite_address1              | 1616 Wilburn Park Lane Northwest
worksite_address2              | 
worksite_city                  | Charlotte
worksite_county                | MECKLENBURG
lawfirm_name_business_name     | Ramineni & Shepard LLC
employer_address1              | 10 Austin Avenue
employer_address2              | 
employer_city                  | Iselin
employer_state                 | NJ
employer_postal_code           | 08830
begin_date                     | 7/18/2021
end_date                       | 10/9/2023
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-24246-308379
job_title                      | CRM Developer
employer_name                  | Intone Networks Inc
secondary_entity_business_name | DCAS-Department of Citywide Administrative Services
employer_poc_email             | sailaja@intonenetworks.com
employer_poc_phone             | 19089307189
employer_poc_first_name        | Sailaja
employer_poc_last_name         | Allu
worksite_address1              | 2795 Huntingdale Lane
worksite_address2              | 
worksite_city                  | Fuquay Varina
worksite_county                | WAKE
lawfirm_name_business_name     | Fragomen, Del Rey, Bernsen & Loewy, LLP
employer_address1              | 10 Austin Avenue
employer_address2              | 
employer_city                  | Iselin
employer_state                 | NJ
employer_postal_code           | 08830
begin_date                     | 9/9/2024
end_date                       | 9/8/2027
total_worker_positions         | 1
soc_code                       | 15-1243.00
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25148-024622
job_title                      | Tosca Developer/Automation Tester
employer_name                  | TSQ SYSTEMS INC
secondary_entity_business_name | DEPARTMENT OF HEALTH AND HUMAN SERVICES
employer_poc_email             | naresh@tsqsystems.com
employer_poc_phone             | 19725500700
employer_poc_first_name        | NARESH
employer_poc_last_name         | TALLURI
worksite_address1              | 65 MOORE DRIVE
worksite_address2              | 
worksite_city                  | DURHAM
worksite_county                | DURHAM
lawfirm_name_business_name     | 
employer_address1              | 1303 W WALNUT HILL LN
employer_address2              | STE 250
employer_city                  | IRVING
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 9/18/2025
end_date                       | 9/17/2028
total_worker_positions         | 1
soc_code                       | 15-1253
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25113-897605
job_title                      | Tosca Developer/Automation Tester
employer_name                  | TSQ SYSTEMS INC
secondary_entity_business_name | DEPARTMENT OF HEALTH AND HUMAN SERVICES
employer_poc_email             | naresh@tsqsystems.com
employer_poc_phone             | 19725500700
employer_poc_first_name        | NARESH
employer_poc_last_name         | TALLURI
worksite_address1              | 65 MOORE DRIVE
worksite_address2              | 
worksite_city                  | DURHAM
worksite_county                | DURHAM
lawfirm_name_business_name     | 
employer_address1              | 1303 W WALNUT HILL LN
employer_address2              | STE 250
employer_city                  | IRVING
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 9/18/2025
end_date                       | 9/17/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25145-016494
job_title                      | Tosca Developer/Automation Tester
employer_name                  | TSQ SYSTEMS INC
secondary_entity_business_name | DEPARTMENT OF HEALTH AND HUMAN SERVICES
employer_poc_email             | naresh@tsqsystems.com
employer_poc_phone             | 19725500700
employer_poc_first_name        | TALLURI
employer_poc_last_name         | TSQ SYSTEMS INC
worksite_address1              | 65 MOORE DRIVE
worksite_address2              | 
worksite_city                  | DURHAM
worksite_county                | DURHAM
lawfirm_name_business_name     | 
employer_address1              | 1303 W WALNUT HILL LN
employer_address2              | STE 250
employer_city                  | IRVING
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 9/18/2025
end_date                       | 9/17/2028
total_worker_positions         | 1
soc_code                       | 15-1253
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25139-990960
job_title                      | Tosca Developer/Automation Tester
employer_name                  | TSQ SYSTEMS INC
secondary_entity_business_name | DEPARTMENT OF HEALTH AND HUMAN SERVICES
employer_poc_email             | naresh@tsqsystems.com
employer_poc_phone             | 19755500700
employer_poc_first_name        | NARESH
employer_poc_last_name         | TALLURI
worksite_address1              | 65 MOORE DRIVE
worksite_address2              | 
worksite_city                  | DURHAM
worksite_county                | DURHAM
lawfirm_name_business_name     | 
employer_address1              | 1303 W WALNUT HILL LN
employer_address2              | STE 250
employer_city                  | IRVING
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 9/18/2025
end_date                       | 9/17/2028
total_worker_positions         | 1
soc_code                       | 15-1253
h_1b_dependent                 | Yes
-[ RECORD 13 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22115-104150
job_title                      | DEVELOPER/AUTOMATION TESTER
employer_name                  | TSQ SYSTEMS INC
secondary_entity_business_name | DEPARTMENT OF HEALTH AND HUMAN SERVICES
employer_poc_email             | naresh@tsqsystems.com
employer_poc_phone             | 19725500700
employer_poc_first_name        | NARESH
employer_poc_last_name         | TALLURI
worksite_address1              | 79 TW ALEXANDER DRIVE,
worksite_address2              | 4301 RESEARCH COMMONS
worksite_city                  | RESEARCH TRIANGLE PARK
worksite_county                | DURHAM
lawfirm_name_business_name     | 
employer_address1              | 1303 W WALNUT HILL Ln
employer_address2              | STE 250
employer_city                  | IRVING
employer_state                 | TX
employer_postal_code           | 75038
begin_date                     | 9/19/2022
end_date                       | 9/18/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 14 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22080-994071
job_title                      | SYSTEMS ENGINEER/ADMINISTRATOR
employer_name                  | DOTCOM TEAM LLC
secondary_entity_business_name | DEPARTMENT OF HEALTH AND HUMAN SERVICES (DHHS)
employer_poc_email             | TSHERING@DOTCOM-TEAM.COM
employer_poc_phone             | 17818483867
employer_poc_first_name        | TSHERING
employer_poc_last_name         | SHAKYA
worksite_address1              | 79 ALEXANDER DRIVE 4301 RESEARCH COMMONS
worksite_address2              | 
worksite_city                  | RESEARCH TRIANGLE PARK
worksite_county                | DURHAM
lawfirm_name_business_name     | MADAN & SAIGAL LLC
employer_address1              | 325 WOOD ROAD, SUITE 103
employer_address2              | 
employer_city                  | BRAINTREE
employer_state                 | MA
employer_postal_code           | 02184
begin_date                     | 9/16/2022
end_date                       | 9/15/2025
total_worker_positions         | 1
soc_code                       | 15-1199.02
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22290-534407
job_title                      | .Net Developer
employer_name                  | Bell Info Solutions LLC
secondary_entity_business_name | DEPARTMENT OF HEALTH AND HUMAN SERVICES – DHSR
employer_poc_email             | HR@BELLINFO.NET
employer_poc_phone             | 13023925202
employer_poc_first_name        | SHAILAJA
employer_poc_last_name         | TATTIKOTA
worksite_address1              | 695 Palmer Drive
worksite_address2              | Anderson Building
worksite_city                  | Raleigh
worksite_county                | WAKE
lawfirm_name_business_name     | Tadmor & Tadmor LLP
employer_address1              | 3522 Silverside Road
employer_address2              | Suite 30
employer_city                  | Wilmington
employer_state                 | DE
employer_postal_code           | 19810
begin_date                     | 11/27/2022
end_date                       | 11/26/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 16 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22259-477579
job_title                      | .Net Developer
employer_name                  | Bell Info Solutions LLC
secondary_entity_business_name | DEPARTMENT OF HEALTH AND HUMAN SERVICES – DHSR
employer_poc_email             | HR@BELLINFO.NET
employer_poc_phone             | 13023925202
employer_poc_first_name        | SHAILAJA
employer_poc_last_name         | TATTIKOTA
worksite_address1              | 695 Palmer Drive
worksite_address2              | Anderson Building
worksite_city                  | Raleigh
worksite_county                | WAKE
lawfirm_name_business_name     | Tadmor & Tadmor LLP
employer_address1              | 3522 Silverside Road
employer_address2              | Suite 30
employer_city                  | Wilmington
employer_state                 | DE
employer_postal_code           | 19810
begin_date                     | 11/27/2022
end_date                       | 11/26/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 17 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25086-808798
job_title                      | SOFTWARE ENGINEER
employer_name                  | NATSOFT CORPORATION
secondary_entity_business_name | DEPARTMENT OF VETERAN AFFAIRS
employer_poc_email             | TIMMY@NATSOFT.US
employer_poc_phone             | 17327260593
employer_poc_first_name        | TIRUMALA
employer_poc_last_name         | CHEEDALA
worksite_address1              | 3700 CHARLES ST NW
worksite_address2              | 
worksite_city                  | CONOVER
worksite_county                | CATAWBA
lawfirm_name_business_name     | 
employer_address1              | 27 WORLDS FAIR DR
employer_address2              | 
employer_city                  | SOMERSET
employer_state                 | NJ
employer_postal_code           | 08873
begin_date                     | 4/3/2025
end_date                       | 4/2/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 18 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22356-655939
job_title                      | Software Curam Developer
employer_name                  | Avco Consulting Inc
secondary_entity_business_name | DHCF- Department of Health Care Finance (Remote Work Location)
employer_poc_email             | sudhir@avcoconsulting.com
employer_poc_phone             | 15082924795
employer_poc_first_name        | Sudhir Reddy
employer_poc_last_name         | Prodduturi
worksite_address1              | 1211 Channing park cir
worksite_address2              | 
worksite_city                  | Cary
worksite_county                | WAKE
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 38 FRONT ST
employer_address2              | FL 4
employer_city                  | WORCESTER
employer_state                 | MA
employer_postal_code           | 01608
begin_date                     | 12/29/2022
end_date                       | 12/28/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 19 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22355-653328
job_title                      | Senior Software Curam Developer
employer_name                  | Avco Consulting Inc
secondary_entity_business_name | DHCF- Department of Health Care Finance (Remote Work Location)
employer_poc_email             | sudhir@avcoconsulting.com
employer_poc_phone             | 15082924795
employer_poc_first_name        | Sudhir Reddy
employer_poc_last_name         | Prodduturi
worksite_address1              | 1211 Channing park cir
worksite_address2              | 
worksite_city                  | Cary
worksite_county                | WAKE
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 38 FRONT ST
employer_address2              | FL 4
employer_city                  | WORCESTER
employer_state                 | MA
employer_postal_code           | 01608
begin_date                     | 12/29/2022
end_date                       | 12/28/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 20 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22186-331153
job_title                      | Business Analyst
employer_name                  | Key Business Solutions Inc
secondary_entity_business_name | Department of Financial Protection and Innovation
employer_poc_email             | rajan@keybusinessglobal.com
employer_poc_phone             | 19166462080
employer_poc_first_name        | Rajan
employer_poc_last_name         | Gutta
worksite_address1              | 600 Willard Street
worksite_address2              | Apt 107
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 4738 Duckhorn Dr.
employer_address2              | 
employer_city                  | Sacramento
employer_state                 | CA
employer_postal_code           | 95834
begin_date                     | 7/11/2022
end_date                       | 1/11/2024
total_worker_positions         | 1
soc_code                       | 15-1299.09
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22186-331176
job_title                      | Business Analyst
employer_name                  | Key Business Solutions Inc
secondary_entity_business_name | Department of Financial Protection and Innovation (Remotely)
employer_poc_email             | rajan@keybusinessglobal.com
employer_poc_phone             | 19166462080
employer_poc_first_name        | Rajan
employer_poc_last_name         | Gutta
worksite_address1              | 600 Willard Street
worksite_address2              | Apt 107
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 4738 Duckhorn Dr.
employer_address2              | 
employer_city                  | Sacramento
employer_state                 | CA
employer_postal_code           | 95834
begin_date                     | 7/11/2022
end_date                       | 1/11/2024
total_worker_positions         | 1
soc_code                       | 15-1299.09
h_1b_dependent                 | Yes
-[ RECORD 22 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25035-662760
job_title                      | Servicenow developer
employer_name                  | Skill Voice Inc
secondary_entity_business_name | Department of Georgia Community Affairs (DCA) (Remote Work Location)
employer_poc_email             | legal@skillvoice.com
employer_poc_phone             | 18166002307
employer_poc_first_name        | Aruna
employer_poc_last_name         | Abburi
worksite_address1              | 108 Archbrook bend
worksite_address2              | 
worksite_city                  | Raleigh
worksite_county                | WAKE
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 232 NE Tudor Road
employer_address2              | 
employer_city                  | Lees summit
employer_state                 | MO
employer_postal_code           | 64086
begin_date                     | 2/4/2025
end_date                       | 2/3/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25161-075824
job_title                      | Business Integration Analyst
employer_name                  | IQLogg Inc
secondary_entity_business_name | Department of Health and Human Services State of North Carolina
employer_poc_email             | resumes@iqlogg.com
employer_poc_phone             | 15716423898
employer_poc_first_name        | Sunny
employer_poc_last_name         | Anand
worksite_address1              | 805 Biggs Drive
worksite_address2              | 
worksite_city                  | Raleigh
worksite_county                | WAKE
lawfirm_name_business_name     | Seth Law Offices, P.C. t/d/b/a Seth Law Associates
employer_address1              | 44121 Leesburg Pike
employer_address2              | Suite 245
employer_city                  | Ashburn
employer_state                 | VA
employer_postal_code           | 20147
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-2051.01
h_1b_dependent                 | Yes
-[ RECORD 24 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-21348-764095
job_title                      | Software Developer
employer_name                  | DIGITEK SOFTWARE INC
secondary_entity_business_name | Department of Health and Human Services, State of North Carolina
employer_poc_email             | pankaj@digiteksoftware.com
employer_poc_phone             | 16147648875
employer_poc_first_name        | Pankaj
employer_poc_last_name         | OZA
worksite_address1              | 79 TW Alexander Dr. Building 4301
worksite_address2              | N/A
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 650 Radio Dr
employer_address2              | N / A
employer_city                  | Lewis Center
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 1/29/2022
end_date                       | 1/28/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 25 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22095-036619
job_title                      | Software Developer
employer_name                  | DIGITEK SOFTWARE INC
secondary_entity_business_name | Department of Health and Human Services, State of North Carolina
employer_poc_email             | pankaj@digiteksoftware.com
employer_poc_phone             | 16147648875
employer_poc_first_name        | Pankaj
employer_poc_last_name         | OZA
worksite_address1              | 79 TW ALEXANDER DR, BUILDING 4301
worksite_address2              | N/A
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 650 Radio Dr
employer_address2              | N / A
employer_city                  | Lewis Center
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 4/4/2022
end_date                       | 4/3/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 26 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-24330-497459
job_title                      | Software Developer
employer_name                  | DIGITEK SOFTWARE INC
secondary_entity_business_name | Department of Health and Human Services, State of North Carolina
employer_poc_email             | pankaj@digiteksoftware.com
employer_poc_phone             | 16147648875
employer_poc_first_name        | Pankaj
employer_poc_last_name         | OZA
worksite_address1              | 65 Moore Drive
worksite_address2              | N/A
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 650 Radio Dr
employer_address2              | N / A
employer_city                  | Lewis Center
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 12/2/2024
end_date                       | 12/1/2027
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-22013-828269
job_title                      | Software Developer
employer_name                  | DIGITEK SOFTWARE INC
secondary_entity_business_name | Department of Health and Human Services, State of North Carolina
employer_poc_email             | pankaj@digiteksoftware.com
employer_poc_phone             | 16147648875
employer_poc_first_name        | Pankaj
employer_poc_last_name         | OZA
worksite_address1              | 79 TW Alexander Drive, Building 4301, Research Triangle Park
worksite_address2              | N/A
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 650 Radio Dr
employer_address2              | N / A
employer_city                  | Lewis Center
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 6/21/2022
end_date                       | 6/20/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 28 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-23139-038225
job_title                      | Software Developer
employer_name                  | DIGITEK SOFTWARE INC
secondary_entity_business_name | Department of Health and Human Services, State of North Carolina
employer_poc_email             | pankaj@digiteksoftware.com
employer_poc_phone             | 16147648875
employer_poc_first_name        | Pankaj
employer_poc_last_name         | OZA
worksite_address1              | 79 TW Alexander Drive, Building 4301, Research Triangle Park
worksite_address2              | N/A
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 650 Radio Dr
employer_address2              | N / A
employer_city                  | Lewis Center
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 11/8/2023
end_date                       | 11/7/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 29 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-23212-226434
job_title                      | Software Developer
employer_name                  | DIGITEK SOFTWARE INC
secondary_entity_business_name | Department of Health and Human Services, State of North Carolina
employer_poc_email             | pankaj@digiteksoftware.com
employer_poc_phone             | 16147648875
employer_poc_first_name        | Pankaj
employer_poc_last_name         | OZA
worksite_address1              | 79 TW Alexander Drive, Building 4301, Research Triangle Park
worksite_address2              | N/A
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 650 Radio Dr
employer_address2              | N / A
employer_city                  | Lewis Center
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 11/15/2023
end_date                       | 11/14/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 30 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-24345-530587
job_title                      | Software Developer
employer_name                  | DIGITEK SOFTWARE INC
secondary_entity_business_name | Department of Health and Human Services, State of North Carolina
employer_poc_email             | pankaj@digiteksoftware.com
employer_poc_phone             | 16147648875
employer_poc_first_name        | Pankaj
employer_poc_last_name         | OZA
worksite_address1              | 65 Moore Drive
worksite_address2              | N/A
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 650 Radio Dr
employer_address2              | N / A
employer_city                  | Lewis Center
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 12/17/2024
end_date                       | 12/16/2027
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 31 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-24362-574780
job_title                      | Software Developer
employer_name                  | DIGITEK SOFTWARE INC
secondary_entity_business_name | Department of Health and Human Services, State of North Carolina
employer_poc_email             | pankaj@digiteksoftware.com
employer_poc_phone             | 16147648875
employer_poc_first_name        | Pankaj
employer_poc_last_name         | OZA
worksite_address1              | 65 Moore Drive
worksite_address2              | N/A
worksite_city                  | Durham
worksite_county                | WAKE
lawfirm_name_business_name     | SHARMA YASKHI & ASSOCIATES, LLP
employer_address1              | 650 Radio Dr
employer_address2              | N / A
employer_city                  | Lewis Center
employer_state                 | OH
employer_postal_code           | 43035
begin_date                     | 1/3/2025
end_date                       | 1/2/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 32 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-25141-004405
job_title                      | Salesforce Administrator
employer_name                  | Strategic Resources International Inc
secondary_entity_business_name | Department of Public Safety, State of North Carolina
employer_poc_email             | bharath@sriusa.com
employer_poc_phone             | 17328874646
employer_poc_first_name        | Bharath
employer_poc_last_name         | Sreerangam
worksite_address1              | 200 Park Offices Dr
worksite_address2              | 
worksite_city                  | Durham
worksite_county                | DURHAM
lawfirm_name_business_name     | 
employer_address1              | 777 Washington Road
employer_address2              | 2
employer_city                  | Parlin
employer_state                 | NJ
employer_postal_code           | 08859
begin_date                     | 6/2/2025
end_date                       | 6/1/2028
total_worker_positions         | 1
soc_code                       | 15-1299
h_1b_dependent                 | Yes
-[ RECORD 33 ]-----------------+-------------------------------------------------------------------------------------------------------------------------
case_number                    | I-200-21097-204973
job_title                      | Principal Technical Consultant
employer_name                  | Diona US Inc
secondary_entity_business_name | District of Columbia Department of Healthcare Finance
employer_poc_email             | maria.glezos@diona.com
employer_poc_phone             | 15126926817
employer_poc_first_name        | Maria
employer_poc_last_name         | Glezos
worksite_address1              | 1017 Holly Field Dr.
worksite_address2              | 
worksite_city                  | Morrisville
worksite_county                | WAKE
lawfirm_name_business_name     | Brown Immigration Law P.C., L.L.O.
employer_address1              | 2028 E. Ben White Blvd.
employer_address2              | Suite 500
