-[ RECORD 1 ]------------------+-------------------------------------------------------------
case_number                    | I-200-25162-079407
soc_code                       | 15-1121.00
h_1b_dependent                 | No
-[ RECORD 4 ]------------------+-------------------------------------------------------------
case_number                    | I-200-21300-672108
job_title                      | SOFTWARE ARCHITECT
employer_name                  | STEM XPERT LLC
secondary_entity_business_name | IDAHO TRANSPORTATION DEPARTMENT
employer_poc_email             |  STEMXPERT@IMMIGRATION.COM
employer_poc_phone             | 17342592181
employer_poc_first_name        | SANJEEV
employer_poc_last_name         | KUMAR
worksite_address1              | 3311 W STATE ST.
worksite_address2              | 
worksite_city                  | BOISE
worksite_county                | ADA
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC
employer_address1              | 321 S. MAIN STREET
employer_address2              | SUITE 203
employer_city                  | ANN ARBOR
employer_state                 | MI
employer_postal_code           | 48104
begin_date                     | 11/4/2021
end_date                       | 11/3/2024
total_worker_positions         | 1
soc_code                       | 15-1199.02
h_1b_dependent                 | No
-[ RECORD 5 ]------------------+-------------------------------------------------------------
case_number                    | I-200-24136-997158
job_title                      | SOFTWARE DEVELOPER
employer_name                  | TEKNATIO INC
secondary_entity_business_name | IDAHO TRANSPORTATION DEPARTMENT
employer_poc_email             | HR@TEKNATIO.COM
employer_poc_phone             | 16092698492
employer_poc_first_name        | SRINIVASA RAO
employer_poc_last_name         | BONGARALA
worksite_address1              | 11331 W CHINDEN BLVD
worksite_address2              | 
worksite_city                  | BOISE
worksite_county                | ADA
lawfirm_name_business_name     | 
employer_address1              | 666 PLAINSBORO ROAD
employer_address2              | SUITE 230
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 7/1/2024
end_date                       | 6/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 6 ]------------------+-------------------------------------------------------------
case_number                    | I-200-24347-538310
job_title                      | SOFTWARE DEVELOPER
employer_name                  | TEKNATIO INC
secondary_entity_business_name | IDAHO TRANSPORTATION DEPARTMENT
employer_poc_email             | HR@TEKNATIO.COM
employer_poc_phone             | 16092698492
employer_poc_first_name        | SRINIVASA RAO
employer_poc_last_name         | BONGARALA
worksite_address1              | 11331 W CHINDEN BLVD
worksite_address2              | 
worksite_city                  | BOISE
worksite_county                | ADA
lawfirm_name_business_name     | 
employer_address1              | 666 PLAINSBORO ROAD
employer_address2              | SUITE 230
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 6/13/2025
end_date                       | 6/12/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+-------------------------------------------------------------
case_number                    | I-200-23259-352645
job_title                      | Software Engineer/Java Developer
employer_name                  | Technumen Inc
secondary_entity_business_name | Idaho Department of Health & Welfare
employer_poc_email             | chilpur@technumen.com
employer_poc_phone             | 17325950962
employer_poc_first_name        | Chilpur
employer_poc_last_name         | Reddy
worksite_address1              | 450 W. State Street
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 242 Old Newbrunswick Road
employer_address2              | Suite 310
employer_city                  | Piscataway
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 12/5/2023
end_date                       | 12/4/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+-------------------------------------------------------------
case_number                    | I-200-22292-539403
job_title                      | Sr. Software Developer
employer_name                  | Zume IT Inc
secondary_entity_business_name | Idaho Department of Health & Welfare
employer_poc_email             | immigration@zumeit.com
employer_poc_phone             | 12485226868
employer_poc_first_name        | Geetha
employer_poc_last_name         | Kodali
worksite_address1              | 450 W State St
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | 
employer_address1              | 24155 Drake Road
employer_address2              | Suite 203
employer_city                  | Farmington Hills
employer_state                 | MI
employer_postal_code           | 48335
begin_date                     | 10/19/2022
end_date                       | 10/18/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+-------------------------------------------------------------
case_number                    | I-200-22054-924370
job_title                      | Software Engineer 2
employer_name                  | N9 IT Solutions LLC
secondary_entity_business_name | Idaho Department of Labor
employer_poc_email             | hr@n9-it.com
employer_poc_phone             | 14108692049
employer_poc_first_name        | Pratyusha
employer_poc_last_name         | Nakkala
worksite_address1              | 317 West Main Street
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Ramineni & Shepard LLC
employer_address1              | 3300 N Ridge Road
employer_address2              | Suite 150
employer_city                  | Ellicott City
employer_state                 | MD
employer_postal_code           | 21043
begin_date                     | 3/1/2022
end_date                       | 2/28/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-23178-147424
job_title                      | Software Developer
employer_name                  | 9to9 Software Solutions LLC
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | ashok@9to9soft.com
employer_poc_phone             | 18609908610
employer_poc_first_name        | Ashok
employer_poc_last_name         | Sukumaran
worksite_address1              | 11331 W. Chinden Blvd.
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Credence Support Services Inc
employer_address1              | 1224 MILL ST, Bldg B
employer_address2              | Suite 124
employer_city                  | EAST BERLIN
employer_state                 | CT
employer_postal_code           | 06023
begin_date                     | 7/10/2023
end_date                       | 7/9/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-23153-071990
job_title                      | Software Architect
employer_name                  | 9to9 Software Solutions LLC
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | ashok@9to9soft.com
employer_poc_phone             | 18609908610
employer_poc_first_name        | Ashok
employer_poc_last_name         | Sukumaran
worksite_address1              | 1131 W Chinden Blvd
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Credence Support Services Inc
employer_address1              | 1224 MILL ST, Bldg B
employer_address2              | Suite 124
employer_city                  | EAST BERLIN
employer_state                 | CT
employer_postal_code           | 06023
begin_date                     | 6/19/2023
end_date                       | 6/18/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-24065-771568
job_title                      | System Administrator
employer_name                  | Asta CRS Inc
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | chitrala.usha@astacrs.com
employer_poc_phone             | 17038898511
employer_poc_first_name        | Usha
employer_poc_last_name         | Chitrala
worksite_address1              | 11331 W Chinden Blvd.
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Seth Law Offices, P.C. t/d/b/a Seth Law Associates
employer_address1              | 44121 Leesburg Pike
employer_address2              | Suite 230
employer_city                  | Ashburn
employer_state                 | VA
employer_postal_code           | 20147
begin_date                     | 3/5/2024
end_date                       | 3/4/2027
total_worker_positions         | 1
soc_code                       | 15-1244.00
h_1b_dependent                 | Yes
-[ RECORD 13 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-24081-821333
job_title                      | System Administrator
employer_name                  | Asta CRS Inc
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | chitrala.usha@astacrs.com
employer_poc_phone             | 17038898511
employer_poc_first_name        | Usha
employer_poc_last_name         | Chitrala
worksite_address1              | 11331 W Chinden Blvd.
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Seth Law Offices, P.C. t/d/b/a Seth Law Associates
employer_address1              | 44121 Leesburg Pike
employer_address2              | Suite 230
employer_city                  | Ashburn
employer_state                 | VA
employer_postal_code           | 20147
begin_date                     | 3/21/2024
end_date                       | 3/20/2027
total_worker_positions         | 1
soc_code                       | 15-1244.00
h_1b_dependent                 | Yes
-[ RECORD 14 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-24270-368248
job_title                      | Software Developer
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | STEVE
employer_poc_last_name         | MONTELEONE
worksite_address1              | 11331 W. Chinden Blvd,
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 3/17/2025
end_date                       | 3/16/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-21350-769596
job_title                      | SOFTWARE DEVELOPER
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | RAKESH
employer_poc_last_name         | SHAH
worksite_address1              | 3311 W. State Street
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 3/17/2022
end_date                       | 3/16/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 16 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-23164-104559
job_title                      | Software Developer
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | STEVE
employer_poc_last_name         | MONTELEONE
worksite_address1              | 11331 W. Chinden Blvd,
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 6/14/2023
end_date                       | 3/16/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 17 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-23004-679347
job_title                      | Software Architect
employer_name                  | ERP Analysts Inc
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | manjusha.akkapeddi@erpa.com
employer_poc_phone             | 16146954283
employer_poc_first_name        | Manjusha
employer_poc_last_name         | Akkapeddi
worksite_address1              | 11331 W. Chinden Blvd
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Chugh, LLP.
employer_address1              | 425 Metro Place N
employer_address2              | SUITE 510
employer_city                  | Dublin
employer_state                 | OH
employer_postal_code           | 43017
begin_date                     | 6/30/2023
end_date                       | 6/29/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 18 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-22022-846836
job_title                      | Software Engineer
employer_name                  | ERP Analysts Inc
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | erpaimmigration@erpa.com
employer_poc_phone             | 16147189222
employer_poc_first_name        | Sheila
employer_poc_last_name         | Ponder-Ault
worksite_address1              | 3311 W State St
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Sam Shihab & Associates LLC
employer_address1              | 425 Metro Place North
employer_address2              | Suite 510
employer_city                  | Dublin
employer_state                 | OH
employer_postal_code           | 43017
begin_date                     | 7/24/2022
end_date                       | 7/23/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 19 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-24326-492432
job_title                      | Software Engineer
employer_name                  | ERP Analysts Inc
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | erpaimmigration@erpa.com
employer_poc_phone             | 16147189222
employer_poc_first_name        | Manjusha
employer_poc_last_name         | Akkapeddi
worksite_address1              | 11331 W. Chinden Boulevard
worksite_address2              | Building 8
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Shihab Burke LLC
employer_address1              | 425 Metro Place North
employer_address2              | Suite 510
employer_city                  | Dublin
employer_state                 | OH
employer_postal_code           | 43017
begin_date                     | 11/29/2024
end_date                       | 11/28/2027
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 20 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-22103-068141
job_title                      | Senior Software Developer
employer_name                  | Eminent Software Services
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | immigration@eminent8.com
employer_poc_phone             | 18604920736
employer_poc_first_name        | Michelle
employer_poc_last_name         | Bowman
worksite_address1              | 3311 W State Street
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Global Immigration Partners Inc
employer_address1              | 14A Pasco Drive
employer_address2              | 
employer_city                  | East Windsor
employer_state                 | CT
employer_postal_code           | 06088
begin_date                     | 4/25/2022
end_date                       | 4/24/2025
total_worker_positions         | 1
soc_code                       | 15-1132
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-24199-202149
job_title                      | Software Developer
employer_name                  | Entellects Corporation Inc
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | srinivas.t@bedatatech.com
employer_poc_phone             | 12012454073
employer_poc_first_name        | Srinivas
employer_poc_last_name         | Thodupunoor
worksite_address1              | 11331 W CHINDEN BLVD
worksite_address2              | BLDG 8
worksite_city                  | BOISE
worksite_county                | ADA
lawfirm_name_business_name     | MANJI LAW, P.C.
employer_address1              | 5105 Tollview Drive
employer_address2              | Suite 247
employer_city                  | Rolling Meadows
employer_state                 | IL
employer_postal_code           | 60008
begin_date                     | 12/11/2024
end_date                       | 12/10/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 22 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-22259-478412
job_title                      | Software Developer
employer_name                  | Entellects Corporation Inc
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | srinivas.t@bedatatech.com
employer_poc_phone             | 12012454073
employer_poc_first_name        | Srinivas
employer_poc_last_name         | Thodupunoor
worksite_address1              | 11331 W CHINDEN BLVD
worksite_address2              | BLDG 8
worksite_city                  | BOISE
worksite_county                | ADA
lawfirm_name_business_name     | MANJI LAW, P.C.
employer_address1              | 5105 Tollview Drive
employer_address2              | Suite 247
employer_city                  | Rolling Meadows
employer_state                 | IL
employer_postal_code           | 60008
begin_date                     | 9/26/2022
end_date                       | 9/25/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-25141-002689
job_title                      | Software Developer
employer_name                  | POWERMIND SOLUTIONS INC
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | ACHITHALURI@POWERMINDS.US
employer_poc_phone             | 19255490950
employer_poc_first_name        | APPARAO
employer_poc_last_name         | CHITHALURI
worksite_address1              | 11331 W Chinden Blvd
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | LAW OFFICE OF S.K. GUPTA, P.C.
employer_address1              | 11539 Park Woods Circle
employer_address2              | Ste 703
employer_city                  | Alpharetta
employer_state                 | GA
employer_postal_code           | 30005
begin_date                     | 9/2/2025
end_date                       | 9/1/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 24 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-24024-662108
job_title                      | Software Engineer
employer_name                  | Pike Solutions Inc
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | hr@pikesol.com
employer_poc_phone             | 19083462429
employer_poc_first_name        | CHANDRA
employer_poc_last_name         | KALARI
worksite_address1              | 11331 W. Chinden Boulevard
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | 
employer_address1              | 53 Knightsbridge Road
employer_address2              | Suite 299
employer_city                  | Piscataway
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 7/1/2024
end_date                       | 6/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 25 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-24276-380939
job_title                      | Programmer Analyst
employer_name                  | VSQUARE INFOTECH INC
secondary_entity_business_name | Idaho Transportation Department
employer_poc_email             | immigration@vforceinfotech.com
employer_poc_phone             | 17322185912
employer_poc_first_name        | Jyoti
employer_poc_last_name         | VAZIRANI
worksite_address1              | 11331 W Chinden Blvd
worksite_address2              | 
worksite_city                  | BOISE
worksite_county                | ADA
lawfirm_name_business_name     | Ishar Law Firm, PC
employer_address1              | 1235 US Highway 1
employer_address2              | STE 1100
employer_city                  | Edison
employer_state                 | NJ
employer_postal_code           | 08837
begin_date                     | 3/21/2025
end_date                       | 3/20/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 26 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-22217-399136
job_title                      | POWER BI DEVELOPER
employer_name                  | TECHSMART GLOBAL INC
secondary_entity_business_name | STATE OF IDAHO TRANSPORTATION DEPARTMENT
employer_poc_email             | HR@TECHSMARTGLOBAL.COM
employer_poc_phone             | 16095893999
employer_poc_first_name        | ARAVIND
employer_poc_last_name         | DARUVURU
worksite_address1              | 11311 WEST CHINDEN BLVD.
worksite_address2              | BUILDING 8
worksite_city                  | BOISE
worksite_county                | ADA
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 666 PLAINSBORO ROAD
employer_address2              | SUITE 1116
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 8/29/2022
end_date                       | 8/28/2025
total_worker_positions         | 1
soc_code                       | 15-2051.01
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-23087-884015
job_title                      | POWER BI DEVELOPER
employer_name                  | TECHSMART GLOBAL INC
secondary_entity_business_name | STATE OF IDAHO TRANSPORTATION DEPARTMENT
employer_poc_email             | HR@TECHSMARTGLOBAL.COM
employer_poc_phone             | 16095893999
employer_poc_first_name        | ARAVIND
employer_poc_last_name         | DARUVURU
worksite_address1              | 11311 WEST CHINDEN BLVD.
worksite_address2              | 
worksite_city                  | BOISE
worksite_county                | ADA
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC.
employer_address1              | 666 PLAINSBORO ROAD
employer_address2              | SUITE 1116
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 7/14/2023
end_date                       | 7/13/2026
total_worker_positions         | 1
soc_code                       | 15-2051.01
h_1b_dependent                 | Yes
-[ RECORD 28 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-23276-407141
job_title                      | Business Systems Consultant
employer_name                  | Acro Service Corporation
secondary_entity_business_name | State of Idaho
employer_poc_email             | SDowney@acrocorp.com
employer_poc_phone             | 17345911100
employer_poc_first_name        | Sharon
employer_poc_last_name         | Downey
worksite_address1              | 450 W. State St.
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Ellis Porter PLC
employer_address1              | 39209 W. Six Mile Road
employer_address2              | Suite 250
employer_city                  | Livonia
employer_state                 | MI
employer_postal_code           | 48152
begin_date                     | 1/27/2024
end_date                       | 1/26/2027
total_worker_positions         | 1
soc_code                       | 13-1111.00
h_1b_dependent                 | No
-[ RECORD 29 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-23277-409301
job_title                      | Business Systems Consultant
employer_name                  | Acro Service Corporation
secondary_entity_business_name | State of Idaho
employer_poc_email             | SDowney@acrocorp.com
employer_poc_phone             | 17345911100
employer_poc_first_name        | Sharon
employer_poc_last_name         | Downey
worksite_address1              | 450 W. State St.
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Ellis Porter PLC
employer_address1              | 39209 W. Six Mile Road
employer_address2              | Suite 250
employer_city                  | Livonia
employer_state                 | MI
employer_postal_code           | 48152
begin_date                     | 1/27/2024
end_date                       | 1/26/2027
total_worker_positions         | 1
soc_code                       | 13-1111.00
h_1b_dependent                 | No
-[ RECORD 30 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-25169-106365
job_title                      | Software Developer(CRM Developer)
employer_name                  | Merit American Technologies Inc
secondary_entity_business_name | State of Idaho
employer_poc_email             | hr@meritamericanit.com
employer_poc_phone             | 14696079929
employer_poc_first_name        | Kalyani
employer_poc_last_name         | Gogulamudi
worksite_address1              | 11311 W Chinden Blvd
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC
employer_address1              | 2300 Valley View Ln
employer_address2              | Suite 390
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75062
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 31 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-25169-106633
job_title                      | Software Developer(CRM Developer)
employer_name                  | Merit American Technologies Inc
secondary_entity_business_name | State of Idaho
employer_poc_email             | hr@meritamericanit.com
employer_poc_phone             | 14696079929
employer_poc_first_name        | Kalyani
employer_poc_last_name         | Gogulamudi
worksite_address1              | 11311 W Chinden Blvd
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | THE LAW FIRM OF SIM, PARVATHANENI AND BROWN PLLC
employer_address1              | 2300 Valley View Ln
employer_address2              | Suite 390
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75062
begin_date                     | 10/1/2025
end_date                       | 9/30/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 32 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-23207-216777
job_title                      | Technical Lead
employer_name                  | Populus Group LLC
secondary_entity_business_name | State of Idaho Controllers Office
employer_poc_email             | bbyrd@populusgroup.com
employer_poc_phone             | 12487127905
employer_poc_first_name        | Brandon
employer_poc_last_name         | Byrd
worksite_address1              | 700 W State St
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | Populus Group LLC
employer_address1              | 3001 West Big Beaver Road
employer_address2              | Suite 400
employer_city                  | Troy
employer_state                 | MI
employer_postal_code           | 48084
begin_date                     | 9/30/2023
end_date                       | 9/29/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 33 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-22076-988512
job_title                      | Software Developer
employer_name                  | POWERMIND SOLUTIONS INC
secondary_entity_business_name | State of Idaho Department of Transportation (ITD)
employer_poc_email             | ACHITHALURI@POWERMINDS.US
employer_poc_phone             | 19255490950
employer_poc_first_name        | APPARAO
employer_poc_last_name         | CHITHALURI
worksite_address1              | 3311 W State St.
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | LAW OFFICE OF S.K. GUPTA, P.C.
employer_address1              | 11539 Park Woods Circle
employer_address2              | Ste 703
employer_city                  | Alpharetta
employer_state                 | GA
employer_postal_code           | 30005
begin_date                     | 9/2/2022
end_date                       | 9/1/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 34 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-23062-822532
job_title                      | QA Automation Engineer
employer_name                  | FRIENDLY CONSULTANTS INC
secondary_entity_business_name | State of Idaho, Dept of Health and Welfare
employer_poc_email             | hrd@friendlyconsultants.com
employer_poc_phone             | 16097509157
employer_poc_first_name        | Hari
employer_poc_last_name         | Musali
worksite_address1              | 450 W. State Street
worksite_address2              | 
worksite_city                  | Boise
worksite_county                | ADA
lawfirm_name_business_name     | ?Law Office of Marta Cruz Gold
employer_address1              | 742 Alexander Road
employer_address2              | Suite 104
employer_city                  | Princeton
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 5/1/2023
end_date                       | 4/30/2026
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 35 ]-----------------+-------------------------------------------------------------
case_number                    | I-200-24359-570919
job_title                      | SQA Engineer
employer_name                  | Friendly Consultants Inc
secondary_entity_business_name | State of Idaho, Dept of Health and Welfare
employer_poc_email             | hrd@friendlyconsultants.com
employer_poc_phone             | 16097509157
employer_poc_first_name        | Hari
employer_poc_last_name         | Musali
worksite_address1              | 450 W State St
worksite_address2              | 
worksite_city                  | Boise
