-[ RECORD 1 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-22272-500884
worksite_county                | LANCASTER
lawfirm_name_business_name     | INDERJIT K. SIDHU, ESQ. LLC.
employer_address1              | 811 CHURCH ROAD, STE.169
employer_address2              | 
employer_city                  | CHERRY HILL
employer_state                 | NJ
employer_postal_code           | 08002
begin_date                     | 7/1/2022
end_date                       | 6/30/2025
total_worker_positions         | 1
soc_code                       | 15-1121.00
h_1b_dependent                 | Yes
-[ RECORD 5 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-23202-206549
job_title                      | QUALITY ASSURANCE LEAD
employer_name                  | ESYSTEMS INC
secondary_entity_business_name | NC DEPARTMENT OF HEALTH AND HUMAN SERVICES
employer_poc_email             | RAJESH@ESYSTEMS-INC.COM
employer_poc_phone             | 16099457437
employer_poc_first_name        | RAJESH
employer_poc_last_name         | BEHL
worksite_address1              | 301 Centennial Mall S
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | 
employer_address1              | 4250 US ROUTE 1
employer_address2              | SUITE 105
employer_city                  | MONMOUTH JUNCTION
employer_state                 | NJ
employer_postal_code           | 08852
begin_date                     | 12/4/2023
end_date                       | 12/3/2026
total_worker_positions         | 1
soc_code                       | 15-1299.00
h_1b_dependent                 | Yes
-[ RECORD 6 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-23205-209261
job_title                      | QUALITY ASSURANCE LEAD
employer_name                  | ESYSTEMS INC
secondary_entity_business_name | NE DEPARTMENT OF HEALTH AND HUMAN SERVICES
employer_poc_email             | RAJESH@ESYSTEMS-INC.COM
employer_poc_phone             | 16099457437
employer_poc_first_name        | RAJESH
employer_poc_last_name         | BEHL
worksite_address1              | 301 Centennial Mall S
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | 
employer_address1              | 4250 US ROUTE 1
employer_address2              | SUITE 105
employer_city                  | MONMOUTH JUNCTION
employer_state                 | NJ
employer_postal_code           | 08852
begin_date                     | 12/4/2023
end_date                       | 12/3/2026
total_worker_positions         | 1
soc_code                       | 15-1299.00
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-22112-098234
job_title                      | INFORMATION TECHNOLOGY BUSINESS SYSTEMS ANALYST
employer_name                  | COLSH CONSULTANTS LLC
secondary_entity_business_name | NEBRASKA DEPARTMENT OF HEALTH AND HUMAN SERVICES
employer_poc_email             | HR@COLSH.COM
employer_poc_phone             | 12013557904
employer_poc_first_name        | SREENIVAS
employer_poc_last_name         | NANDI
worksite_address1              | 301 CENTENNIAL  MALL SOUTH
worksite_address2              | 
worksite_city                  | LINCOLN
worksite_county                | LANCASTER
lawfirm_name_business_name     | LAW OFFICE OF THOMAS V. ALLEN PLLC
employer_address1              | 2088 US HWY. 130
employer_address2              | SUITE 211
employer_city                  | MONMOUTH JUNCTION
employer_state                 | NJ
employer_postal_code           | 08852
begin_date                     | 10/1/2022
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1121.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-24109-903191
job_title                      | Software Engineer
employer_name                  | COOLSOFT LLC
secondary_entity_business_name | Nebraska Department of Education
employer_poc_email             | bala@coolsofttech.com
employer_poc_phone             | 15023279805
employer_poc_first_name        | Bala
employer_poc_last_name         | Chittem
worksite_address1              | 500 S 84th Street
worksite_address2              | 2nd Floor
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | 
employer_address1              | 3240 OFFICE POINTE PLACE
employer_address2              | SUITE 200
employer_city                  | LOUISVILLE
employer_state                 | KY
employer_postal_code           | 40220
begin_date                     | 4/29/2024
end_date                       | 8/16/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+------------------------------------------------------------------------------
case_number                    | I-200-24109-903024
job_title                      | Software Engineer
employer_name                  | COOLSOFT LLC
secondary_entity_business_name | Nebraska Department of Education
employer_poc_email             | bala@coolsofttech.com
employer_poc_phone             | 15023279805
employer_poc_first_name        | Bala
employer_poc_last_name         | Chittem
worksite_address1              | NE 500 S 84th Street
worksite_address2              | 2nd Floor
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | 
employer_address1              | 3240 OFFICE POINTE PLACE
employer_address2              | SUITE 200
employer_city                  | LOUISVILLE
employer_state                 | KY
employer_postal_code           | 40220
begin_date                     | 4/29/2024
end_date                       | 8/16/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-21341-749793
job_title                      | Sr. Software Quality Assurance Engineer
employer_name                  | COOLSOFT LLC
secondary_entity_business_name | Nebraska Department of Health & Human Services (NeDHHS)
employer_poc_email             | bala@coolsofttech.com
employer_poc_phone             | 15023279805
employer_poc_first_name        | Bala
employer_poc_last_name         | Chittem
worksite_address1              | 301 Centennial Mall South
worksite_address2              | 5th Floor
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | 
employer_address1              | 3240 OFFICE POINTE PLACE
employer_address2              | SUITE 200
employer_city                  | LOUISVILLE
employer_state                 | KY
employer_postal_code           | 40220
begin_date                     | 12/20/2021
end_date                       | 12/19/2024
total_worker_positions         | 1
soc_code                       | 15-1199.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23152-071754
job_title                      | Workfront Project Manager/SME
employer_name                  | Isolve Technology Inc
secondary_entity_business_name | Nebraska Department of Health and Human  Services
employer_poc_email             | hr.@isolvtechnolgy.com
employer_poc_phone             | 17035160433
employer_poc_first_name        | Sivarama
employer_poc_last_name         | Sunkara
worksite_address1              | 301 Centennial Mall S
worksite_address2              | 
worksite_city                  | Lincoln,
worksite_county                | LANCASTER
lawfirm_name_business_name     | BBI Law Group, P.C.
employer_address1              | 462 Herndon Pkwy
employer_address2              | Suite 205
employer_city                  | Herndon
employer_state                 | VA
employer_postal_code           | 20170
begin_date                     | 6/1/2023
end_date                       | 5/31/2026
total_worker_positions         | 1
soc_code                       | 15-1299.09
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-24164-101075
job_title                      | RPA Product Owner
employer_name                  | Centraprise Corp
secondary_entity_business_name | Nebraska Department of Health and Human Services
employer_poc_email             | psrinivasan@centraprise.com
employer_poc_phone             | 17329603333
employer_poc_first_name        | Prasanna
employer_poc_last_name         | Srinivasan
worksite_address1              | 301 Centennial Mall South 5th Floor
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | Joseph Kallabat & Associates, P.C.
employer_address1              | 33 S Wood Avenue
employer_address2              | Suite 600
employer_city                  | Iselin
employer_state                 | NJ
employer_postal_code           | 08830
begin_date                     | 6/24/2024
end_date                       | 6/23/2027
total_worker_positions         | 1
soc_code                       | 15-1299.08
h_1b_dependent                 | Yes
-[ RECORD 13 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-24180-158430
job_title                      | Software Developer
employer_name                  | INFO LABS INC
secondary_entity_business_name | Nebraska Department of Health and Human Services
employer_poc_email             | hr@infolabsinc.com
employer_poc_phone             | 17034672007
employer_poc_first_name        | Asha
employer_poc_last_name         | Nimmalapudi
worksite_address1              | 301 Centennial Mall South
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | HALLETT MCCANN LAW GROUP LTD.
employer_address1              | 203 Elden St.
employer_address2              | Suite 404
employer_city                  | Herndon
employer_state                 | VA
employer_postal_code           | 20170
begin_date                     | 7/1/2024
end_date                       | 6/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 14 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-24178-151111
job_title                      | Software Developer
employer_name                  | INFO LABS INC
secondary_entity_business_name | Nebraska Department of Health and Human Services
employer_poc_email             | hr@infolabsinc.com
employer_poc_phone             | 17034672007
employer_poc_first_name        | Asha
employer_poc_last_name         | Nimmalapudi
worksite_address1              | 301 Centennial Mall South
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | HALLETT MCCANN LAW GROUP LTD.
employer_address1              | 203 Elden St.
employer_address2              | Suite 404
employer_city                  | Herndon
employer_state                 | VA
employer_postal_code           | 20170
begin_date                     | 7/1/2024
end_date                       | 6/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23135-020177
job_title                      | Epidemiologist
employer_name                  | National Foundation for the Centers for Disease Control and Prevention
secondary_entity_business_name | Nebraska Department of Health and Human Services
employer_poc_email             | htovar@cdcfoundation.org
employer_poc_phone             | 14045233511
employer_poc_first_name        | Helen
employer_poc_last_name         | Tovar
worksite_address1              | 301 Centennial Mall South
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | Jackson Lewis P.C.
employer_address1              | 600 Peachtree St. NE
employer_address2              | Suite 1000
employer_city                  | Atlanta
employer_state                 | GA
employer_postal_code           | 30308
begin_date                     | 7/1/2023
end_date                       | 6/30/2026
total_worker_positions         | 1
soc_code                       | 19-1041.00
h_1b_dependent                 | No
-[ RECORD 16 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-24155-062315
job_title                      | Epidemiologist
employer_name                  | National Foundation for the Centers for Disease Control and Prevention
secondary_entity_business_name | Nebraska Department of Health and Human Services
employer_poc_email             | htovar@cdcfoundation.org
employer_poc_phone             | 14045233511
employer_poc_first_name        | Helen
employer_poc_last_name         | Tovar
worksite_address1              | 301 Centennial Mall South
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | Jackson Lewis P.C.
employer_address1              | 600 Peachtree St. NE
employer_address2              | Suite 1000
employer_city                  | Atlanta
employer_state                 | GA
employer_postal_code           | 30308
begin_date                     | 8/14/2024
end_date                       | 8/13/2027
total_worker_positions         | 1
soc_code                       | 19-1041.00
h_1b_dependent                 | No
-[ RECORD 17 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22339-620602
job_title                      | IT Application Developer - Senior
employer_name                  | SERENITY INFOTECH INC
secondary_entity_business_name | Nebraska Department of Health and Human Services
employer_poc_email             | dilip@serenityinfotech.com
employer_poc_phone             | 17702429966
employer_poc_first_name        | Dilip
employer_poc_last_name         | TUNKI
worksite_address1              | 301 Central Mall South,
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | Sharma Law Offices LLC
employer_address1              | 950 SCALES ROAD
employer_address2              | SUITE 104
employer_city                  | SUWANEE
employer_state                 | GA
employer_postal_code           | 30024
begin_date                     | 12/12/2022
end_date                       | 12/11/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 18 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-21306-681845
job_title                      | Software Developer
employer_name                  | INDUS VALLEY CONSULTANTS INC
secondary_entity_business_name | Nebraska Department of Health and Human Services (DHHS) - State of Nebraska
employer_poc_email             |  HR@INDUSVALLEY.COM
employer_poc_phone             | 19376604748
employer_poc_first_name        | SRIKANTH
employer_poc_last_name         | PALADUGU
worksite_address1              | 301 Centennial Mall South
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | Reddy & Neumann P.C.
employer_address1              | 9059 SPRINGBORO PIKE, SUITE A
employer_address2              | 
employer_city                  | MIAMISBURG
employer_state                 | OH
employer_postal_code           | 45342
begin_date                     | 12/1/2021
end_date                       | 11/30/2024
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 19 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-24173-137665
job_title                      | Sr. Software Quality Assurance Engineer
employer_name                  | COOLSOFT LLC
secondary_entity_business_name | Nebraska Department of Health and Human Services (NeDHHS)
employer_poc_email             | roger@coolsofttech.com
employer_poc_phone             | 15023279805
employer_poc_first_name        | Roger
employer_poc_last_name         | Natarajan
worksite_address1              | 301 Centennial Mall South
worksite_address2              | 5
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | 
employer_address1              | 3240 OFFICE POINTE PLACE
employer_address2              | SUITE 200
employer_city                  | LOUISVILLE
employer_state                 | KY
employer_postal_code           | 40220
begin_date                     | 12/19/2024
end_date                       | 12/18/2027
total_worker_positions         | 1
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 20 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23017-707902
job_title                      | Data Engineer
employer_name                  | CONQUEST CONSULTING LLC
secondary_entity_business_name | Nebraska Department of Human Health Services (NDHHS)
employer_poc_email             | ravi@conquetsitconsulting.com
employer_poc_phone             | 15122979213
employer_poc_first_name        | Ravi
employer_poc_last_name         | Pare
worksite_address1              | 16074 C W Hadan Drive
worksite_address2              | 
worksite_city                  | Bennington
worksite_county                | DOUGLAS
lawfirm_name_business_name     | Akula & Associates, P.C.
employer_address1              | 3000 Polar Lane
employer_address2              | Unit 803
employer_city                  | CEDARPARK
employer_state                 | TX
employer_postal_code           | 78613
begin_date                     | 1/24/2023
end_date                       | 1/23/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 21 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-25156-055174
job_title                      | Systems Engineer/Application Developer
employer_name                  | Avco Consulting Inc
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | SUDHIR@AVCOCONSULTING.COM
employer_poc_phone             | 15082924795
employer_poc_first_name        | Sudhir Reddy
employer_poc_last_name         | Prodduturi
worksite_address1              | 1500 Highway 2
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 38 Front St
employer_address2              | FL 4
employer_city                  | Worcester
employer_state                 | MA
employer_postal_code           | 01608
begin_date                     | 11/21/2025
end_date                       | 11/20/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 22 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22311-571677
job_title                      | Systems Engineer
employer_name                  | Avco Consulting Inc
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | sudhir@avcoconsulting.com
employer_poc_phone             | 15082924795
employer_poc_first_name        | Sudhir Reddy
employer_poc_last_name         | Prodduturi
worksite_address1              | 1500 Highway 2
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 38 FRONT ST
employer_address2              | FL 4
employer_city                  | WORCESTER
employer_state                 | MA
employer_postal_code           | 01608
begin_date                     | 11/21/2022
end_date                       | 11/20/2025
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 23 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23059-811284
job_title                      | Software Engineer
employer_name                  | CNET GLOBAL SOLUTIONS INC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | HR@CNET-GLOBAL.COM
employer_poc_phone             | 19723255975
employer_poc_first_name        | SAMPOORNA
employer_poc_last_name         | RAMAKRISHNA
worksite_address1              | 1500 NE Hwy 2
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | Reddy & Neumann P.C.
employer_address1              | 2600 N CENTRAL EXPRESSWAY, SUITE 650
employer_address2              | 
employer_city                  | RICHARDSON
employer_state                 | TX
employer_postal_code           | 75080
begin_date                     | 8/16/2023
end_date                       | 8/15/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 24 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-25063-743060
job_title                      | Software Engineer
employer_name                  | COOLSOFT LLC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | roger@coolsofttech.com
employer_poc_phone             | 15023279805
employer_poc_first_name        | Roger
employer_poc_last_name         | Natarajan
worksite_address1              | 1500 Nebraska Pkwy
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | 
employer_address1              | 3240 OFFICE POINTE PLACE
employer_address2              | SUITE 200
employer_city                  | LOUISVILLE
employer_state                 | KY
employer_postal_code           | 40220
begin_date                     | 8/30/2025
end_date                       | 8/29/2028
total_worker_positions         | 1
soc_code                       | 15-1252
h_1b_dependent                 | Yes
-[ RECORD 25 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22103-066522
job_title                      | Software Engineer
employer_name                  | COOLSOFT LLC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | roger@coolsofttech.com
employer_poc_phone             | 15023279805
employer_poc_first_name        | Roger
employer_poc_last_name         | Natarajan
worksite_address1              | 1500 Highway 2
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | 
employer_address1              | 3240 OFFICE POINTE PLACE
employer_address2              | SUITE 200
employer_city                  | LOUISVILLE
employer_state                 | KY
employer_postal_code           | 40220
begin_date                     | 8/31/2022
end_date                       | 8/30/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 26 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22077-990977
job_title                      | .Net Developer
employer_name                  | SOHANIT INC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | MANOJA.SAVARAM@SOHANIT.COM
employer_poc_phone             | 14026175717
employer_poc_first_name        | MANOJA
employer_poc_last_name         | SAVARAM
worksite_address1              | 1500 Hwy 2
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 11414 W CENTER ROAD
employer_address2              | SUITE 233
employer_city                  | OMAHA
employer_state                 | NE
employer_postal_code           | 68144
begin_date                     | 3/25/2022
end_date                       | 3/24/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 27 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23038-756687
job_title                      | .Net Developer
employer_name                  | SOHANIT INC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | MANOJA.SAVARAM@SOHANIT.COM
employer_poc_phone             | 14026175717
employer_poc_first_name        | MANOJA
employer_poc_last_name         | SAVARAM
worksite_address1              | 1500 Hwy 2
worksite_address2              | NA
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 425 E Crossville Road
employer_address2              | Unit201
employer_city                  | Roswell
employer_state                 | GA
employer_postal_code           | 30075
begin_date                     | 2/14/2023
end_date                       | 2/13/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 28 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22028-860785
job_title                      | .Net Developer
employer_name                  | SOHANIT INC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | MANOJA.SAVARAM@SOHANIT.COM
employer_poc_phone             | 14026175717
employer_poc_first_name        | MANOJA
employer_poc_last_name         | SAVARAM
worksite_address1              | 1500 Hwy 2
worksite_address2              | NA
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 11414 W CENTER ROAD
employer_address2              | SUITE 233
employer_city                  | OMAHA
employer_state                 | NE
employer_postal_code           | 68144
begin_date                     | 6/28/2022
end_date                       | 6/27/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 29 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22089-023100
job_title                      | .Net Developer
employer_name                  | SOHANIT INC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | MANOJA.SAVARAM@SOHANIT.COM
employer_poc_phone             | 14026175717
employer_poc_first_name        | MANOJA
employer_poc_last_name         | SAVARAM
worksite_address1              | 1500 Hwy 2
worksite_address2              | NA
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 425 E Crossville Road
employer_address2              | Unit201
employer_city                  | Roswell
employer_state                 | GA
employer_postal_code           | 30075
begin_date                     | 4/6/2022
end_date                       | 4/5/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 30 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22123-131852
job_title                      | .Net Developer
employer_name                  | SOHANIT INC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | MANOJA.SAVARAM@SOHANIT.COM
employer_poc_phone             | 14026175717
employer_poc_first_name        | MANOJA
employer_poc_last_name         | SAVARAM
worksite_address1              | 1500 Hwy 2
worksite_address2              | NA
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 4309 N 175th Ave
employer_address2              | NA
employer_city                  | Omaha
employer_state                 | NE
employer_postal_code           | 68116
begin_date                     | 5/10/2022
end_date                       | 5/9/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 31 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22124-133844
job_title                      | .Net Developer
employer_name                  | SOHANIT INC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | MANOJA.SAVARAM@SOHANIT.COM
employer_poc_phone             | 14026175717
employer_poc_first_name        | MANOJA
employer_poc_last_name         | SAVARAM
worksite_address1              | 1500 Hwy 2
worksite_address2              | NA
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 4309 N 175th Ave
employer_address2              | NA
employer_city                  | Omaha
employer_state                 | NE
employer_postal_code           | 68116
begin_date                     | 5/10/2022
end_date                       | 5/9/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | No
-[ RECORD 32 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-22040-890342
job_title                      | .Net Developer
employer_name                  | SOHANIT INC
secondary_entity_business_name | Nebraska Department of Transportation
employer_poc_email             | MANOJA.SAVARAM@SOHANIT.COM
employer_poc_phone             | 14026175717
employer_poc_first_name        | MANOJA
employer_poc_last_name         | SAVARAM
worksite_address1              | 1500 Hwy 2
worksite_address2              | NA
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | SOMIREDDY LAW GROUP PLLC
employer_address1              | 11414 W CENTER ROAD
employer_address2              | SUITE 233
employer_city                  | OMAHA
employer_state                 | NE
employer_postal_code           | 68144
begin_date                     | 2/16/2022
end_date                       | 2/15/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 33 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-23258-350372
job_title                      | Software Developer
employer_name                  | Data Resource Technologies Inc
secondary_entity_business_name | Office of Chief Information Officer State of Nebraska
employer_poc_email             | dstanley@drtinc.com
employer_poc_phone             | 14023349300
employer_poc_first_name        | Donald
employer_poc_last_name         | Stanley
worksite_address1              | 501 South 14th Street
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
lawfirm_name_business_name     | Cline Williams
employer_address1              | 12020 Shamrock Plaza
employer_address2              | Suite 200
employer_city                  | Omaha
employer_state                 | NE
employer_postal_code           | 68154
begin_date                     | 3/4/2024
end_date                       | 12/3/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 34 ]-----------------+------------------------------------------------------------------------------
case_number                    | I-200-21313-693773
job_title                      | Software Developer
employer_name                  | NIC INFO TEK INC
secondary_entity_business_name | Office of the Chief Information Officer, State of Nebraska
employer_poc_email             | bose@nicinfotek.com
employer_poc_phone             | 18139853630
employer_poc_first_name        | Chandrabose
employer_poc_last_name         | Vajjasubash
worksite_address1              | 501 South 14th Street
worksite_address2              | 
worksite_city                  | Lincoln
worksite_county                | LANCASTER
