-[ RECORD 1 ]------------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-22020-842209
worksite_address1              | 9993 W North Ave
worksite_address2              | Apt 129
worksite_city                  | Milwaukee
worksite_county                | MILWAUKEE
lawfirm_name_business_name     | 
employer_address1              | 4365 ROUTE 1 SOUTH
employer_address2              | SUITE 105
employer_city                  | PRINCETON
employer_state                 | NJ
employer_postal_code           | 08540
begin_date                     | 1/1/2025
end_date                       | 12/31/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 24 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-24164-103151
job_title                      | Software Developer
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | Department of Children and Families
employer_poc_email             | Immigration@compunnel.com
employer_poc_phone             | 16096069010
employer_poc_first_name        | STEVE
employer_poc_last_name         | MONTELEONE
worksite_address1              | 201 W Washington Ave
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 10/1/2024
end_date                       | 9/30/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 25 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-23136-027301
job_title                      | Java web Developer
employer_name                  | Infomatics Technologies Inc
secondary_entity_business_name | Department of Children and Families
employer_poc_email             | hrteam@infomaticsinc.com
employer_poc_phone             | 12482859106
employer_poc_first_name        | Dwarakanatha Reddy
employer_poc_last_name         | Yallaturu
worksite_address1              | 201 West Washington Avenue
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | 
employer_address1              | 23629 Liberty Street
employer_address2              | STE 203
employer_city                  | FARMINGTON
employer_state                 | MI
employer_postal_code           | 48335
begin_date                     | 6/1/2023
end_date                       | 5/31/2026
total_worker_positions         | 1
soc_code                       | 15-1254.00
h_1b_dependent                 | Yes
-[ RECORD 26 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-22160-264147
job_title                      | Java Developer
employer_name                  | TECHNOVIZ LLC
secondary_entity_business_name | Department of Children and Families (DCF)/State of Wisconsin
employer_poc_email             | Info@technoviz.com
employer_poc_phone             | 16082993333
employer_poc_first_name        | PHANINDRA
employer_poc_last_name         | PALETY
worksite_address1              | 201 E Washington Ave
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | JOHN J. BOUDIA & ASSOCIATES PLC
employer_address1              | 8517 Excelsior Drive
employer_address2              | SUITE 105
employer_city                  | MADISON
employer_state                 | WI
employer_postal_code           | 53717
begin_date                     | 10/1/2022
end_date                       | 9/30/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 27 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-22013-828861
job_title                      | Software Developer
employer_name                  | IOASIZ INC
secondary_entity_business_name | Department of Children and Families, State of Wisconsin
employer_poc_email             | IMMIGRATION@IOASIZ.COM
employer_poc_phone             | 17324255836
employer_poc_first_name        | KANCHANA
employer_poc_last_name         | ARAVAPALLI
worksite_address1              | 201 W Washington Ave
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | 
employer_address1              | 242 OLD NEW BRUNSWICK ROAD
employer_address2              | SUITE 457
employer_city                  | PISCATAWAY
employer_state                 | NJ
employer_postal_code           | 08854
begin_date                     | 7/1/2022
end_date                       | 6/30/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 28 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-22045-900223
job_title                      | SOFTWARE DEVELOPER
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | Department of Children and Family
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | STEVE
employer_poc_last_name         | MONTELEONE
worksite_address1              | 201 East Washington Avenue Second Floor
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 2/15/2022
end_date                       | 2/14/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 29 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-22042-897094
job_title                      | SOFTWARE DEVELOPER
employer_name                  | COMPUNNEL SOFTWARE GROUP INC
secondary_entity_business_name | Department of Children and Family
employer_poc_email             | IMMIGRATION@COMPUNNEL.COM
employer_poc_phone             | 16096069010
employer_poc_first_name        | STEVE
employer_poc_last_name         | MONTELEONE
worksite_address1              | 201 East Washington Avenue Second Floor
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | 
employer_address1              | 103 MORGAN LANE
employer_address2              | SUITE 102
employer_city                  | PLAINSBORO
employer_state                 | NJ
employer_postal_code           | 08536
begin_date                     | 2/12/2022
end_date                       | 2/11/2025
total_worker_positions         | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 30 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-23094-902587
job_title                      | .Net Developer
employer_name                  | NY SYSTEMS INC
secondary_entity_business_name | Department of Corrections (DOC), State of Wisconsin
employer_poc_email             | HR@NY-SYSTEMS.COM
employer_poc_phone             | 16156250105
employer_poc_first_name        | ASIFALI
employer_poc_last_name         | MOMIN
worksite_address1              | 3099 E Washington Ave
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | PUNHANI LAW FIRM LLC
employer_address1              | 651 E 4TH ST
employer_address2              | SUITE 401
employer_city                  | CHATTANOOGA
employer_state                 | TN
employer_postal_code           | 37403
begin_date                     | 10/1/2023
end_date                       | 9/30/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 31 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-24040-706127
job_title                      | Tableau Developer
employer_name                  | Cognowiz LLC
secondary_entity_business_name | Department of Health Services, State of Wisconsin.
employer_poc_email             | ishashah@cognowiz.com
employer_poc_phone             | 12024654858
employer_poc_first_name        | Isha
employer_poc_last_name         | Shah
worksite_address1              | 1 W Wilson St
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | International Legal and Business Services Group LLP
employer_address1              | 44679 Endicott Drive
employer_address2              | Suite 300-778
employer_city                  | Ashburn
employer_state                 | VA
employer_postal_code           | 20147
begin_date                     | 2/19/2024
end_date                       | 2/18/2027
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 32 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-22036-880742
job_title                      | IT PROJECT MANAGER
employer_name                  | ENCORE CONSULTING SERVICES INC
secondary_entity_business_name | Department of Justice, State of Wisconsin
employer_poc_email             | HRADMIN@ENCORE-C.COM
employer_poc_phone             | 18472220244
employer_poc_first_name        | CHAK
employer_poc_last_name         | AKULA
worksite_address1              | 17 W Main St
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | 
employer_address1              | 1701, E Woodfield Road
employer_address2              | Suite-910
employer_city                  | Schaumburg
employer_state                 | IL
employer_postal_code           | 60173
begin_date                     | 2/21/2022
end_date                       | 6/12/2024
total_worker_positions         | 1
soc_code                       | 15-1199.09
h_1b_dependent                 | Yes
-[ RECORD 33 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-23132-018175
job_title                      | Sr. .Net Developer
employer_name                  | HexaCorp
secondary_entity_business_name | Department of Public Instruction
employer_poc_email             | JAI@HEXACORP.COM
employer_poc_phone             | 16784908178
employer_poc_first_name        | JAYARAM
employer_poc_last_name         | SADASIVAM
worksite_address1              | 125 S Wester Street
worksite_address2              | 
worksite_city                  | Madison
worksite_county                | DANE
lawfirm_name_business_name     | 
employer_address1              | 2450 Atlanta Hwy
employer_address2              | Unit 1902
employer_city                  | Cumming
employer_state                 | GA
employer_postal_code           | 30040
begin_date                     | 9/11/2023
end_date                       | 9/10/2026
total_worker_positions         | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 34 ]-----------------+--------------------------------------------------------------------------------------------------
case_number                    | I-200-22018-836884
job_title                      | CRM Integration Specialist
employer_name                  | V-Soft Consulting Group INC
secondary_entity_business_name | Department of Safety and Professional Services
